image_id,breed,split,width,height,area,normalized_aspect_ratio,center_x,center_y,xmin,ymin,xmax,ymax,size_category,diagonal,image_width,image_height
mangrove_cuckoo_0033_26359,mangrove_cuckoo,train,152,240,36480,0.6333333333333333,0.51,0.6366366366366366,179,92,331,332,large,284.08449447303525,500,333
mangrove_cuckoo_0046_794616,mangrove_cuckoo,train,287,268,76916,0.9337979094076655,0.4585714285714286,0.4942857142857143,17,39,304,307,large,392.674165180242,350,350
mangrove_cuckoo_0003_794619,mangrove_cuckoo,test,265,422,111830,0.6279620853080569,0.49017199017199015,0.548,67,63,332,485,large,498.30613080715756,407,500
mangrove_cuckoo_0013_794620,mangrove_cuckoo,train,124,219,27156,0.5662100456621004,0.5260869565217391,0.5361010830324909,59,39,183,258,large,251.66843266488547,230,277
mangrove_cuckoo_0019_794621,mangrove_cuckoo,train,220,322,70840,0.6832298136645962,0.494,0.5912240184757506,137,95,357,417,large,389.9794866400026,500,433
mangrove_cuckoo_0017_794623,mangrove_cuckoo,test,196,414,81144,0.47342995169082125,0.4866666666666667,0.49193548387096775,48,37,244,451,large,458.0523987493134,300,496
yellow_billed_cuckoo_0048_26632,yellow_billed_cuckoo,train,269,348,93612,0.7729885057471264,0.5240825688073395,0.486,94,69,363,417,large,439.8465641561839,436,500
yellow_billed_cuckoo_0023_26637,yellow_billed_cuckoo,test,101,118,11918,0.8559322033898306,0.289,0.5518207282913166,94,138,195,256,small,155.32224567009067,500,357
yellow_billed_cuckoo_0094_26643,yellow_billed_cuckoo,train,160,206,32960,0.7766990291262136,0.57,0.6528189910979229,205,117,365,323,medium,260.83711392361323,500,337
yellow_billed_cuckoo_0027_26844,yellow_billed_cuckoo,train,262,168,44016,0.6412213740458015,0.46,0.5795795795795796,99,109,361,277,large,311.2362446759696,500,333
yellow_billed_cuckoo_0117_26651,yellow_billed_cuckoo,test,249,328,81672,0.7591463414634146,0.5777511961722488,0.56,117,116,366,444,large,411.80699362686886,418,500
yellow_billed_cuckoo_0082_26655,yellow_billed_cuckoo,train,370,190,70300,0.5135135135135135,0.436,0.456,33,76,403,266,large,415.9326868617084,500,375
yellow_billed_cuckoo_0009_26656,yellow_billed_cuckoo,train,236,290,68440,0.8137931034482758,0.494,0.5263157894736842,129,45,365,335,large,373.8930328315841,500,361
yellow_billed_cuckoo_0078_26888,yellow_billed_cuckoo,test,197,377,74269,0.5225464190981433,0.46625,0.535,88,79,285,456,large,425.36807590603223,400,500
yellow_billed_cuckoo_0022_26423,yellow_billed_cuckoo,train,249,121,30129,0.4859437751004016,0.575,0.4523121387283237,163,96,412,217,medium,276.8429157482633,500,346
yellow_billed_cuckoo_0050_26424,yellow_billed_cuckoo,train,465,207,96255,0.44516129032258067,0.527,0.49733333333333335,31,83,496,290,large,508.99312372565504,500,375
yellow_billed_cuckoo_0036_26682,yellow_billed_cuckoo,train,126,104,13104,0.8253968253968254,0.6414565826330533,0.558,166,227,292,331,small,163.37686494727458,357,500
yellow_billed_cuckoo_0005_26684,yellow_billed_cuckoo,test,146,202,29492,0.7227722772277227,0.35,0.5571428571428572,74,55,220,257,large,249.23884127479008,420,280
yellow_billed_cuckoo_0045_26685,yellow_billed_cuckoo,train,175,285,49875,0.6140350877192983,0.245,0.539039039039039,35,37,210,322,large,334.43983016381287,500,333
yellow_billed_cuckoo_0060_26686,yellow_billed_cuckoo,test,167,411,68637,0.40632603406326034,0.39875,0.519,76,54,243,465,large,443.632730983637,400,500
yellow_billed_cuckoo_0007_26687,yellow_billed_cuckoo,test,177,437,77349,0.40503432494279173,0.521108179419525,0.561,109,62,286,499,large,471.4848884110709,379,500
yellow_billed_cuckoo_0093_26432,yellow_billed_cuckoo,train,474,342,162108,0.7215189873417721,0.48,0.5136612021857924,3,17,477,359,large,584.4997861419625,500,366
yellow_billed_cuckoo_0042_26479,yellow_billed_cuckoo,train,276,145,40020,0.5253623188405797,0.426,0.5733137829912024,75,123,351,268,large,311.7707491090208,500,341
yellow_billed_cuckoo_0061_26692,yellow_billed_cuckoo,test,162,294,47628,0.5510204081632653,0.49,0.5164556962025316,164,57,326,351,large,335.67841753678476,500,395
yellow_billed_cuckoo_0034_26694,yellow_billed_cuckoo,train,106,292,30952,0.363013698630137,0.42342342342342343,0.598,88,153,194,445,medium,310.64449134018133,333,500
yellow_billed_cuckoo_0028_26446,yellow_billed_cuckoo,train,295,178,52510,0.6033898305084746,0.525,0.44,115,87,410,265,large,344.5417246140154,500,400
yellow_billed_cuckoo_0039_26510,yellow_billed_cuckoo,train,139,219,30441,0.634703196347032,0.509,0.56625,185,117,324,336,medium,259.38774065094134,500,400
yellow_billed_cuckoo_0012_26712,yellow_billed_cuckoo,test,154,222,34188,0.6936936936936937,0.382,0.6246246246246246,114,97,268,319,large,270.1851217221259,500,333
yellow_billed_cuckoo_0097_26713,yellow_billed_cuckoo,train,283,135,38205,0.47703180212014135,0.523,0.6527377521613833,120,159,403,294,large,313.55063386955544,500,347
yellow_billed_cuckoo_0090_26714,yellow_billed_cuckoo,test,397,213,84561,0.5365239294710328,0.397,0.6761194029850747,0,120,397,333,large,450.53079805935573,500,335
yellow_billed_cuckoo_0002_26715,yellow_billed_cuckoo,train,297,181,53757,0.6094276094276094,0.415,0.45730337078651684,59,113,356,294,large,347.80741797724784,500,445
yellow_billed_cuckoo_0074_26466,yellow_billed_cuckoo,test,117,128,14976,0.9140625,0.293,0.4217252396166134,88,68,205,196,small,173.4156855650607,500,313
yellow_billed_cuckoo_0091_26428,yellow_billed_cuckoo,train,423,329,139167,0.7777777777777778,0.557,0.5708860759493671,67,61,490,390,large,535.8824497965949,500,395
yellow_billed_cuckoo_0081_26429,yellow_billed_cuckoo,train,443,197,87271,0.44469525959367945,0.499,0.42436974789915966,28,53,471,250,large,484.8278044832,500,357
yellow_billed_cuckoo_0053_26738,yellow_billed_cuckoo,test,196,327,64092,0.599388379204893,0.5059880239520959,0.575,71,124,267,451,large,381.24139334547607,334,500
yellow_billed_cuckoo_0073_26744,yellow_billed_cuckoo,test,198,151,29898,0.7626262626262627,0.526,0.5371794871794872,164,134,362,285,medium,249.00803199896987,500,390
yellow_billed_cuckoo_0077_26431,yellow_billed_cuckoo,test,249,313,77937,0.7955271565495208,0.51125,0.541,80,114,329,427,large,399.96249824202266,400,500
yellow_billed_cuckoo_0043_26492,yellow_billed_cuckoo,test,306,263,80478,0.8594771241830066,0.554,0.5379213483146067,124,60,430,323,large,403.4910160090309,500,356
yellow_billed_cuckoo_0014_26754,yellow_billed_cuckoo,test,207,273,56511,0.7582417582417582,0.6477900552486188,0.653,131,190,338,463,large,342.6047285137787,362,500
yellow_billed_cuckoo_0098_26501,yellow_billed_cuckoo,test,202,158,31916,0.7821782178217822,0.5,0.43843843843843844,149,67,351,225,medium,256.45272468819667,500,333
yellow_billed_cuckoo_0084_26761,yellow_billed_cuckoo,train,119,238,28322,0.5,0.539039039039039,0.576,120,169,239,407,medium,266.092089322475,333,500
yellow_billed_cuckoo_0049_26766,yellow_billed_cuckoo,train,147,334,49098,0.44011976047904194,0.5946236559139785,0.568,203,117,350,451,large,364.9177989629993,465,500
yellow_billed_cuckoo_0033_26521,yellow_billed_cuckoo,test,195,252,49140,0.7738095238095238,0.535,0.5759162303664922,170,94,365,346,large,318.6361561405108,500,382
yellow_billed_cuckoo_0004_26790,yellow_billed_cuckoo,train,161,160,25760,0.9937888198757764,0.593,0.5833333333333334,216,130,377,290,medium,226.98237817064125,500,360
yellow_billed_cuckoo_0018_26535,yellow_billed_cuckoo,test,164,379,62156,0.43271767810026385,0.5245901639344263,0.535,110,78,274,457,large,412.96125726271225,366,500
yellow_billed_cuckoo_0026_26794,yellow_billed_cuckoo,train,356,178,63368,0.5,0.536,0.41846153846153844,90,47,446,225,large,398.02009999496255,500,325
yellow_billed_cuckoo_0010_26795,yellow_billed_cuckoo,train,252,382,96264,0.6596858638743456,0.43977591036414565,0.562,31,90,283,472,large,457.6330407651965,357,500
yellow_billed_cuckoo_0003_26797,yellow_billed_cuckoo,test,274,388,106312,0.7061855670103093,0.572538860103627,0.48,84,46,358,434,large,474.99473681294614,386,500
yellow_billed_cuckoo_0116_26544,yellow_billed_cuckoo,test,267,320,85440,0.834375,0.506006006006006,0.496,35,88,302,408,large,416.7601228524629,333,500
yellow_billed_cuckoo_0019_26803,yellow_billed_cuckoo,train,271,193,52303,0.7121771217712177,0.435,0.47850678733031676,82,115,353,308,large,332.7010670256409,500,442
yellow_billed_cuckoo_0119_26550,yellow_billed_cuckoo,test,219,258,56502,0.8488372093023255,0.429,0.3825,105,24,324,282,large,338.4154251803543,500,400
yellow_billed_cuckoo_0121_26807,yellow_billed_cuckoo,train,128,177,22656,0.7231638418079096,0.362,0.45013850415512463,117,74,245,251,medium,218.4330561064419,500,361
yellow_billed_cuckoo_0088_26812,yellow_billed_cuckoo,test,163,435,70905,0.37471264367816093,0.49512987012987014,0.537,71,51,234,486,large,464.5363279658546,308,500
yellow_billed_cuckoo_0104_26814,yellow_billed_cuckoo,test,140,161,22540,0.8695652173913043,0.516,0.596,188,143,328,304,medium,213.3565091577944,500,375
yellow_billed_cuckoo_0038_26912,yellow_billed_cuckoo,train,193,195,37635,0.9897435897435898,0.459,0.44133333333333336,133,68,326,263,large,274.36107595648474,500,375
yellow_billed_cuckoo_0059_26828,yellow_billed_cuckoo,train,106,274,29044,0.38686131386861317,0.4241573033707865,0.55,98,138,204,412,medium,293.7890399589474,356,500
yellow_billed_cuckoo_0024_26832,yellow_billed_cuckoo,test,316,220,69520,0.6962025316455697,0.408,0.3333333333333333,46,1,362,221,large,385.0402576354841,500,333
yellow_billed_cuckoo_0006_26578,yellow_billed_cuckoo,test,184,292,53728,0.6301369863013698,0.42,0.5621761658031088,118,71,302,363,large,345.1376536977674,500,386
yellow_billed_cuckoo_0107_26838,yellow_billed_cuckoo,test,200,157,31400,0.785,0.408,0.508,104,112,304,269,medium,254.26167623139747,500,375
yellow_billed_cuckoo_0069_26597,yellow_billed_cuckoo,train,188,388,72944,0.4845360824742268,0.5725593667546174,0.568,123,90,311,478,large,431.1473066134126,379,500
yellow_billed_cuckoo_0066_26600,yellow_billed_cuckoo,test,112,225,25200,0.49777777777777776,0.4744744744744745,0.577,102,176,214,401,medium,251.33443854752576,333,500
yellow_billed_cuckoo_0092_26859,yellow_billed_cuckoo,train,143,439,62777,0.32574031890660593,0.4099099099099099,0.491,65,26,208,465,large,461.7033679755867,333,500
yellow_billed_cuckoo_0029_26865,yellow_billed_cuckoo,test,112,208,23296,0.5384615384615384,0.532,0.6106666666666667,210,125,322,333,medium,236.2371689637344,500,375
yellow_billed_cuckoo_0032_26616,yellow_billed_cuckoo,train,257,376,96632,0.6835106382978723,0.4828009828009828,0.548,68,86,325,462,large,455.4393483220351,407,500
yellow_billed_cuckoo_0067_26878,yellow_billed_cuckoo,test,222,266,59052,0.8345864661654135,0.558,0.5960099750623441,168,106,390,372,large,346.4678917302439,500,401
gray_crowned_rosy_finch_0078_27136,gray_crowned_rosy_finch,test,146,109,15914,0.7465753424657534,0.4243421052631579,0.309,56,100,202,209,medium,182.20043907740728,304,500
gray_crowned_rosy_finch_0042_27143,gray_crowned_rosy_finch,train,245,173,42385,0.7061224489795919,0.447,0.6093333333333333,101,142,346,315,large,299.92332353453276,500,375
gray_crowned_rosy_finch_0027_27153,gray_crowned_rosy_finch,test,252,261,65772,0.9655172413793104,0.5925925925925926,0.533,146,136,398,397,large,362.80159867343474,459,500
gray_crowned_rosy_finch_0074_27156,gray_crowned_rosy_finch,train,336,162,54432,0.48214285714285715,0.37,0.6636085626911316,17,136,353,298,large,373.01474501686926,500,327
gray_crowned_rosy_finch_0026_27160,gray_crowned_rosy_finch,train,248,398,98704,0.6231155778894473,0.45233265720081134,0.592,99,97,347,495,large,468.94349339765876,493,500
gray_crowned_rosy_finch_0075_27165,gray_crowned_rosy_finch,train,375,205,76875,0.5466666666666666,0.429,0.476775956284153,27,72,402,277,large,427.375712927162,500,366
gray_crowned_rosy_finch_0016_27181,gray_crowned_rosy_finch,train,161,188,30268,0.8563829787234043,0.257,0.5279503105590062,48,161,209,349,medium,247.51767613647314,500,483
gray_crowned_rosy_finch_0043_26990,gray_crowned_rosy_finch,train,317,285,90345,0.8990536277602523,0.387,0.5290404040404041,35,67,352,352,large,426.27925119573905,500,396
gray_crowned_rosy_finch_0019_27192,gray_crowned_rosy_finch,test,218,204,44472,0.9357798165137615,0.5751503006012024,0.638,178,217,396,421,medium,298.563226134767,499,500
gray_crowned_rosy_finch_0068_27196,gray_crowned_rosy_finch,train,278,197,54766,0.7086330935251799,0.558,0.46,140,74,418,271,large,340.72422866594036,500,375
gray_crowned_rosy_finch_0076_27200,gray_crowned_rosy_finch,test,239,193,46127,0.8075313807531381,0.601,0.39866666666666667,181,53,420,246,large,307.19700519373555,500,375
gray_crowned_rosy_finch_0009_26977,gray_crowned_rosy_finch,test,277,360,99720,0.7694444444444445,0.5728929384965832,0.496,113,68,390,428,large,454.23452092503936,439,500
gray_crowned_rosy_finch_0001_27211,gray_crowned_rosy_finch,train,171,257,43947,0.6653696498054474,0.485,0.466966966966967,157,27,328,284,large,308.6907837950463,500,333
gray_crowned_rosy_finch_0018_26978,gray_crowned_rosy_finch,test,307,247,75829,0.8045602605863192,0.615,0.481981981981982,154,37,461,284,large,394.0279177926356,500,333
gray_crowned_rosy_finch_0067_797289,gray_crowned_rosy_finch,test,272,265,72080,0.9742647058823529,0.5,0.4953416149068323,39,27,311,292,large,379.74860105074777,350,322
gray_crowned_rosy_finch_0061_26979,gray_crowned_rosy_finch,train,361,430,155230,0.8395348837209302,0.555,0.5154004106776181,97,36,458,466,large,561.4454559438522,500,487
gray_crowned_rosy_finch_0004_797272,gray_crowned_rosy_finch,test,116,136,15776,0.8529411764705882,0.492,0.4559139784946237,188,144,304,280,small,178.75122377203465,500,465
gray_crowned_rosy_finch_0048_27236,gray_crowned_rosy_finch,test,234,185,43290,0.7905982905982906,0.662,0.55,214,78,448,263,large,298.2968320314515,500,310
gray_crowned_rosy_finch_0025_797274,gray_crowned_rosy_finch,train,266,249,66234,0.9360902255639098,0.552,0.5568475452196382,143,91,409,340,large,364.3583400994137,500,387
gray_crowned_rosy_finch_0053_797276,gray_crowned_rosy_finch,test,306,258,78948,0.8431372549019608,0.392,0.5359281437125748,43,50,349,308,large,400.24992192379,500,334
gray_crowned_rosy_finch_0007_797278,gray_crowned_rosy_finch,test,168,140,23520,0.8333333333333334,0.3712574850299401,0.264,40,62,208,202,medium,218.6869909253863,334,500
gray_crowned_rosy_finch_0044_26976,gray_crowned_rosy_finch,train,372,218,81096,0.5860215053763441,0.58,0.5126050420168067,104,74,476,292,large,431.1704999185357,500,357
gray_crowned_rosy_finch_0083_797281,gray_crowned_rosy_finch,test,205,363,74415,0.5647382920110193,0.45564516129032256,0.507,67,72,272,435,large,416.88607556501574,372,500
gray_crowned_rosy_finch_0006_797284,gray_crowned_rosy_finch,train,244,241,58804,0.9877049180327869,0.47547169811320755,0.458477508650519,4,12,248,253,large,342.95334959728854,265,289
gray_crowned_rosy_finch_0071_797285,gray_crowned_rosy_finch,train,342,267,91314,0.7807017543859649,0.594,0.5478395061728395,126,44,468,311,large,433.8813201786867,500,324
gray_crowned_rosy_finch_0021_797286,gray_crowned_rosy_finch,train,283,300,84900,0.9433333333333334,0.553,0.4400871459694989,135,52,418,352,large,412.4184767926869,500,459
gray_crowned_rosy_finch_0036_797287,gray_crowned_rosy_finch,test,212,126,26712,0.5943396226415094,0.48,0.5101214574898786,38,63,250,189,large,246.61711213944582,300,247
gray_crowned_rosy_finch_0023_797288,gray_crowned_rosy_finch,test,386,208,80288,0.538860103626943,0.458,0.5319148936170213,36,71,422,279,large,438.47462868448844,500,329
gray_crowned_rosy_finch_0040_26985,gray_crowned_rosy_finch,test,167,265,44255,0.630188679245283,0.453,0.388,143,13,310,278,large,313.23154374998694,500,375
gray_crowned_rosy_finch_0015_797291,gray_crowned_rosy_finch,train,262,362,94844,0.7237569060773481,0.536,0.562,137,100,399,462,large,446.8646327468756,500,500
gray_crowned_rosy_finch_0051_26988,gray_crowned_rosy_finch,train,360,404,145440,0.8910891089108911,0.45274725274725275,0.54,26,68,386,472,large,541.1247545621989,455,500
gray_crowned_rosy_finch_0056_797293,gray_crowned_rosy_finch,train,284,320,90880,0.8875,0.6,0.458,83,69,367,389,large,427.85044115905737,375,500
gray_crowned_rosy_finch_0079_797294,gray_crowned_rosy_finch,test,204,235,47940,0.8680851063829788,0.356,0.503003003003003,76,50,280,285,large,311.1928662421425,500,333
gray_crowned_rosy_finch_0046_797295,gray_crowned_rosy_finch,train,183,193,35319,0.9481865284974094,0.43875,0.4411764705882353,84,31,267,224,large,265.9661632614194,400,289
gray_crowned_rosy_finch_0066_797298,gray_crowned_rosy_finch,test,400,189,75600,0.4725,0.44,0.4039039039039039,20,40,420,229,large,442.4036618293298,500,333
gray_crowned_rosy_finch_0031_797299,gray_crowned_rosy_finch,test,312,145,45240,0.46474358974358976,0.55,0.5241228070175439,64,47,376,192,large,344.04796177277376,400,228
gray_crowned_rosy_finch_0029_797300,gray_crowned_rosy_finch,test,272,309,84048,0.8802588996763754,0.6371308016877637,0.553,166,122,438,431,large,411.66126852061274,474,500
gray_crowned_rosy_finch_0065_797301,gray_crowned_rosy_finch,train,341,274,93434,0.8035190615835777,0.633,0.568,146,76,487,350,large,437.4437106645837,500,375
gray_crowned_rosy_finch_0047_797303,gray_crowned_rosy_finch,train,417,275,114675,0.6594724220623501,0.423,0.5071942446043165,3,74,420,349,large,499.5137635741382,500,417
gray_crowned_rosy_finch_0034_797305,gray_crowned_rosy_finch,test,191,254,48514,0.7519685039370079,0.633,0.4625,221,58,412,312,large,317.8002517305485,500,400
gray_crowned_rosy_finch_0038_797309,gray_crowned_rosy_finch,train,365,300,109500,0.821917808219178,0.403,0.4971751412429379,19,26,384,326,large,472.46693005966034,500,354
gray_crowned_rosy_finch_0064_27007,gray_crowned_rosy_finch,test,264,108,28512,0.4090909090909091,0.422,0.48533333333333334,79,128,343,236,medium,285.2367437761131,500,375
gray_crowned_rosy_finch_0072_26993,gray_crowned_rosy_finch,test,255,136,34680,0.5333333333333333,0.585,0.5706666666666667,165,146,420,282,medium,289.0,500,375
gray_crowned_rosy_finch_0022_27028,gray_crowned_rosy_finch,test,395,340,134300,0.8607594936708861,0.593,0.533678756476684,99,36,494,376,large,521.1765535785354,500,386
gray_crowned_rosy_finch_0052_27032,gray_crowned_rosy_finch,train,267,205,54735,0.7677902621722846,0.493,0.476,113,76,380,281,large,336.62144910863896,500,375
gray_crowned_rosy_finch_0084_27034,gray_crowned_rosy_finch,test,284,325,92300,0.8738461538461538,0.36,0.5148648648648648,38,28,322,353,large,431.6028266821245,500,370
gray_crowned_rosy_finch_0010_27039,gray_crowned_rosy_finch,train,394,243,95742,0.616751269035533,0.604,0.524024024024024,105,53,499,296,large,462.909278368883,500,333
gray_crowned_rosy_finch_0024_27057,gray_crowned_rosy_finch,train,190,121,22990,0.6368421052631579,0.35,0.6059190031152648,80,134,270,255,medium,225.257630281418,500,321
gray_crowned_rosy_finch_0012_27062,gray_crowned_rosy_finch,train,347,306,106182,0.8818443804034583,0.609,0.5402010050251256,131,62,478,368,large,462.6499756835614,500,398
gray_crowned_rosy_finch_0030_27068,gray_crowned_rosy_finch,train,137,184,25208,0.7445652173913043,0.431,0.5555555555555556,147,93,284,277,medium,229.40139493908924,500,333
gray_crowned_rosy_finch_0037_27088,gray_crowned_rosy_finch,test,306,201,61506,0.6568627450980392,0.446,0.5478589420654912,70,117,376,318,large,366.1106390150387,500,397
gray_crowned_rosy_finch_0073_27104,gray_crowned_rosy_finch,test,430,225,96750,0.5232558139534884,0.472,0.5344311377245509,21,66,451,291,large,485.3091798019073,500,334
gray_crowned_rosy_finch_0041_27105,gray_crowned_rosy_finch,test,257,228,58596,0.8871595330739299,0.589,0.5994236311239193,166,94,423,322,large,343.55931074561204,500,347
gray_crowned_rosy_finch_0057_27107,gray_crowned_rosy_finch,test,247,426,105222,0.57981220657277,0.46062992125984253,0.522,52,48,299,474,large,492.4276596618025,381,500
gray_crowned_rosy_finch_0080_27108,gray_crowned_rosy_finch,train,236,235,55460,0.9957627118644068,0.4774774774774775,0.563,41,164,277,399,large,333.0480445821593,333,500
gray_crowned_rosy_finch_0013_27110,gray_crowned_rosy_finch,train,257,146,37522,0.5680933852140078,0.365,0.5630026809651475,54,137,311,283,large,295.5757094214611,500,373
gray_crowned_rosy_finch_0055_27112,gray_crowned_rosy_finch,train,298,154,45892,0.5167785234899329,0.7,0.5956112852664577,201,113,499,267,large,335.4400095397089,500,319
gray_crowned_rosy_finch_0028_27114,gray_crowned_rosy_finch,test,298,153,45594,0.5134228187919463,0.5833333333333334,0.467,68,157,366,310,large,334.9820890734309,372,500
gray_crowned_rosy_finch_0063_27123,gray_crowned_rosy_finch,train,120,119,14280,0.9916666666666667,0.402,0.5,141,106,261,225,small,169.0,500,331
purple_finch_0025_28174,purple_finch,train,191,130,24830,0.680628272251309,0.633,0.47790055248618785,221,108,412,238,medium,231.0432859877127,500,362
purple_finch_0048_27670,purple_finch,train,174,257,44718,0.6770428015564203,0.53,0.5655080213903744,178,83,352,340,large,310.3626910567699,500,374
purple_finch_0115_28190,purple_finch,test,241,379,91339,0.6358839050131926,0.5207715133531158,0.505,55,63,296,442,large,449.1347236631788,337,500
purple_finch_0096_27688,purple_finch,train,245,270,66150,0.9074074074074074,0.449,0.4924924924924925,102,29,347,299,large,364.58880948268285,500,333
purple_finch_0001_27571,purple_finch,test,396,244,96624,0.6161616161616161,0.596,0.5466666666666666,100,83,496,327,large,465.13653909363,500,375
purple_finch_0050_27702,purple_finch,train,307,176,54032,0.5732899022801303,0.657,0.5718562874251497,175,103,482,279,large,353.8714455844099,500,334
purple_finch_0021_28235,purple_finch,test,270,278,75060,0.9712230215827338,0.422,0.5226666666666666,76,57,346,335,large,387.5358047974406,500,375
purple_finch_0031_28175,purple_finch,test,204,251,51204,0.8127490039840638,0.712,0.5152777777777777,254,60,458,311,large,323.44551318576055,500,360
purple_finch_0110_27750,purple_finch,train,274,249,68226,0.9087591240875912,0.61,0.47597597597597596,168,34,442,283,large,370.23911192633335,500,333
purple_finch_0030_27255,purple_finch,test,307,269,82583,0.8762214983713354,0.5383838383838384,0.511,113,121,420,390,large,408.1788823542933,495,500
purple_finch_0079_27258,purple_finch,test,275,154,42350,0.56,0.723,0.3003003003003003,224,23,499,177,large,315.1840732016769,500,333
purple_finch_0119_27260,purple_finch,test,409,294,120246,0.7188264058679706,0.547,0.5135135135135135,69,24,478,318,large,503.7032856752078,500,333
purple_finch_0092_27264,purple_finch,train,318,361,114798,0.8808864265927978,0.468,0.53375,75,33,393,394,large,481.08731016313453,500,400
purple_finch_0002_27266,purple_finch,test,191,112,21392,0.5863874345549738,0.443,0.4084084084084084,126,80,317,192,medium,221.41589825484527,500,333
purple_finch_0098_27280,purple_finch,test,414,221,91494,0.533816425120773,0.476,0.4848901098901099,31,66,445,287,large,469.2941508265365,500,364
purple_finch_0097_27288,purple_finch,test,429,243,104247,0.5664335664335665,0.477,0.47297297297297297,24,36,453,279,large,493.0415803966233,500,333
purple_finch_0111_27293,purple_finch,train,145,281,40745,0.5160142348754448,0.357,0.4958100558659218,106,37,251,318,large,316.2056292984045,500,358
purple_finch_0046_27295,purple_finch,test,272,261,70992,0.9595588235294118,0.554,0.5803571428571429,141,97,413,358,large,376.9681684174408,500,392
purple_finch_0032_27305,purple_finch,train,368,279,102672,0.7581521739130435,0.37,0.5293333333333333,1,59,369,338,large,461.8062364238924,500,375
purple_finch_0102_27308,purple_finch,train,189,280,52920,0.675,0.62125,0.54,154,130,343,410,large,337.8179983363823,400,500
purple_finch_0014_27322,purple_finch,train,314,241,75674,0.767515923566879,0.384,0.6080729166666666,35,113,349,354,large,395.82445604080607,500,384
purple_finch_0094_27323,purple_finch,train,382,183,69906,0.4790575916230366,0.5,0.5026666666666667,59,97,441,280,large,423.5717176582969,500,375
purple_finch_0114_27837,purple_finch,train,169,226,38194,0.7477876106194691,0.6409836065573771,0.356,111,65,280,291,large,282.20028348674634,305,500
purple_finch_0117_27427,purple_finch,test,153,153,23409,1.0,0.7118320610687023,0.483,110,165,263,318,medium,216.37467504308356,262,500
purple_finch_0081_27913,purple_finch,train,338,291,98358,0.8609467455621301,0.4533333333333333,0.459,1,84,339,375,large,446.0100895719737,375,500
purple_finch_0033_27926,purple_finch,test,215,228,49020,0.9429824561403509,0.727,0.5958083832335329,256,85,471,313,large,313.38315206788,500,334
purple_finch_0133_27928,purple_finch,test,111,258,28638,0.43023255813953487,0.491,0.5285285285285285,190,47,301,305,medium,280.86473612755304,500,333
purple_finch_0091_27425,purple_finch,test,255,194,49470,0.7607843137254902,0.351,0.5784615384615385,48,91,303,285,large,320.4075529696515,500,325
purple_finch_0006_27950,purple_finch,train,233,144,33552,0.6180257510729614,0.661,0.342,214,99,447,243,medium,273.9069184960467,500,500
purple_finch_0076_27441,purple_finch,test,396,240,95040,0.6060606060606061,0.43,0.5449101796407185,17,62,413,302,large,463.05075315779374,500,334
purple_finch_0071_27443,purple_finch,train,403,249,100347,0.6178660049627791,0.537,0.5413223140495868,67,72,470,321,large,473.7193261837646,500,363
purple_finch_0020_27961,purple_finch,test,297,177,52569,0.5959595959595959,0.393,0.524,48,108,345,285,large,345.74267888127434,500,375
purple_finch_0059_27966,purple_finch,test,243,235,57105,0.9670781893004116,0.419,0.43459302325581395,88,32,331,267,large,338.04437578519185,500,344
purple_finch_0008_27455,purple_finch,test,400,244,97600,0.61,0.402,0.5877437325905293,1,89,401,333,large,468.5466892423849,500,359
purple_finch_0035_27972,purple_finch,test,172,151,25972,0.877906976744186,0.422,0.48933333333333334,125,108,297,259,medium,228.87769659798658,500,375
purple_finch_0103_27461,purple_finch,test,230,349,80270,0.6590257879656161,0.376,0.499,73,75,303,424,large,417.9724871328255,500,500
purple_finch_0065_27473,purple_finch,test,262,234,61308,0.8931297709923665,0.404,0.5373563218390804,71,70,333,304,large,351.2833614050059,500,348
purple_finch_0013_27506,purple_finch,train,259,284,73556,0.9119718309859155,0.471,0.5275,106,69,365,353,large,384.365711269879,500,400
purple_finch_0049_27507,purple_finch,train,299,273,81627,0.9130434782608695,0.555,0.5828313253012049,128,57,427,330,large,404.88269906233336,500,332
purple_finch_0005_27512,purple_finch,train,176,185,32560,0.9513513513513514,0.382,0.45822454308093996,103,83,279,268,medium,255.34486483969087,500,383
purple_finch_0134_27526,purple_finch,train,281,210,59010,0.7473309608540926,0.481,0.482,100,136,381,346,large,350.8005131125096,500,500
purple_finch_0053_27543,purple_finch,train,414,216,89424,0.5217391304347826,0.444,0.58,15,95,429,311,large,466.9603837586225,500,350
purple_finch_0113_27547,purple_finch,train,264,216,57024,0.8181818181818182,0.376,0.47988505747126436,56,59,320,275,large,341.10408968524547,500,348
purple_finch_0130_27555,purple_finch,test,323,263,84949,0.8142414860681114,0.389,0.5,33,36,356,299,large,416.5309112178831,500,335
purple_finch_0011_27633,purple_finch,train,113,114,12882,0.9912280701754386,0.575075075075075,0.62,135,253,248,367,small,160.51479682571323,333,500
purple_finch_0088_28076,purple_finch,train,261,295,76995,0.8847457627118644,0.577,0.5106666666666667,158,44,419,339,large,393.8857702430998,500,375
purple_finch_0004_27565,purple_finch,train,351,231,81081,0.6581196581196581,0.647,0.6201201201201201,148,91,499,322,large,420.19281288475173,500,333
purple_finch_0124_27567,purple_finch,test,312,173,53976,0.5544871794871795,0.348,0.5043196544276458,18,147,330,320,large,356.7534162415267,500,463
