image_id,breed,species,split,total_pixels,fg_pixels,boundary_pixels,bg_pixels,fg_percentage,boundary_percentage,bg_percentage,mask_coverage,mask_height,mask_width
black_and_white_warbler_0001_160352,black_and_white_warbler,bird,train,166500,26397,10845,129258,15.854054054054053,6.513513513513513,77.63243243243244,0.22367567567567567,333,500
black_and_white_warbler_0002_160376,black_and_white_warbler,bird,test,140500,4745,7921,127834,3.377224199288256,5.637722419928826,90.98505338078292,0.09014946619217082,281,500
black_and_white_warbler_0003_160228,black_and_white_warbler,bird,test,198500,37892,39898,120710,19.08916876574307,20.099748110831236,60.81108312342569,0.3918891687657431,500,397
black_and_white_warbler_0007_160758,black_and_white_warbler,bird,train,166000,15805,14799,135396,9.521084337349398,8.915060240963856,81.56385542168675,0.18436144578313254,332,500
black_and_white_warbler_0010_160200,black_and_white_warbler,bird,test,166000,16761,8813,140426,10.096987951807229,5.309036144578314,84.59397590361446,0.15406024096385543,332,500
black_and_white_warbler_0018_160438,black_and_white_warbler,bird,train,199500,19883,13065,166552,9.96641604010025,6.548872180451128,83.48471177944862,0.16515288220551377,399,500
black_and_white_warbler_0021_160686,black_and_white_warbler,bird,train,179500,15104,7308,157088,8.414484679665739,4.071309192200557,87.51420612813371,0.12485793871866295,359,500
black_and_white_warbler_0022_160512,black_and_white_warbler,bird,train,239000,10819,4966,223215,4.526778242677825,2.0778242677824266,93.39539748953975,0.06604602510460252,478,500
black_and_white_warbler_0024_160057,black_and_white_warbler,bird,test,187500,25800,23733,137967,13.76,12.6576,73.5824,0.264176,375,500
black_and_white_warbler_0025_160584,black_and_white_warbler,bird,test,166500,20203,13237,133060,12.133933933933934,7.95015015015015,79.91591591591592,0.20084084084084083,333,500
black_and_white_warbler_0028_160371,black_and_white_warbler,bird,train,200000,10850,14104,175046,5.425,7.052,87.523,0.12477,500,400
black_and_white_warbler_0030_160592,black_and_white_warbler,bird,test,187500,17866,15267,154367,9.528533333333334,8.1424,82.32906666666666,0.17670933333333333,375,500
black_and_white_warbler_0031_160773,black_and_white_warbler,bird,train,229500,5226,7880,216394,2.277124183006536,3.4335511982570806,94.28932461873639,0.05710675381263616,500,459
black_and_white_warbler_0032_160569,black_and_white_warbler,bird,test,187500,8598,10545,168357,4.5856,5.624,89.7904,0.102096,375,500
black_and_white_warbler_0034_160695,black_and_white_warbler,bird,test,166500,7067,5131,154302,4.2444444444444445,3.081681681681682,92.67387387387387,0.07326126126126126,333,500
black_and_white_warbler_0035_160102,black_and_white_warbler,bird,val,166500,15220,6975,144305,9.14114114114114,4.1891891891891895,86.66966966966967,0.1333033033033033,333,500
black_and_white_warbler_0041_160639,black_and_white_warbler,bird,train,200500,15102,10366,175032,7.53216957605985,5.170074812967581,87.29775561097257,0.1270224438902743,401,500
black_and_white_warbler_0046_160202,black_and_white_warbler,bird,train,187500,10274,5271,171955,5.479466666666666,2.8112,91.70933333333333,0.08290666666666667,500,375
black_and_white_warbler_0047_160547,black_and_white_warbler,bird,test,166500,17747,5669,143084,10.658858858858858,3.404804804804805,85.93633633633634,0.14063663663663664,333,500
black_and_white_warbler_0048_160287,black_and_white_warbler,bird,train,200500,19726,15901,164873,9.838403990024938,7.930673316708229,82.23092269326683,0.17769077306733166,401,500
black_and_white_warbler_0049_160749,black_and_white_warbler,bird,test,166500,4300,4820,157380,2.5825825825825826,2.894894894894895,94.52252252252252,0.05477477477477478,333,500
black_and_white_warbler_0051_160603,black_and_white_warbler,bird,train,138000,3869,2824,131307,2.803623188405797,2.046376811594203,95.15,0.0485,276,500
black_and_white_warbler_0053_160010,black_and_white_warbler,bird,train,200000,29526,9954,160520,14.763,4.977,80.26,0.1974,400,500
black_and_white_warbler_0057_160037,black_and_white_warbler,bird,train,167500,19831,6689,140980,11.839402985074626,3.9934328358208955,84.16716417910447,0.15832835820895522,335,500
black_and_white_warbler_0060_160764,black_and_white_warbler,bird,train,166500,34727,12429,119344,20.85705705705706,7.464864864864865,71.67807807807807,0.2832192192192192,333,500
black_and_white_warbler_0061_160404,black_and_white_warbler,bird,test,226000,7654,15355,202991,3.386725663716814,6.79424778761062,89.81902654867257,0.10180973451327434,500,452
black_and_white_warbler_0065_160111,black_and_white_warbler,bird,train,175500,19151,9787,146562,10.912250712250712,5.576638176638177,83.5111111111111,0.1648888888888889,351,500
black_and_white_warbler_0070_160354,black_and_white_warbler,bird,test,166000,21126,26604,118270,12.726506024096386,16.026506024096385,71.24698795180723,0.2875301204819277,332,500
black_and_white_warbler_0071_160308,black_and_white_warbler,bird,test,174500,24223,15033,135244,13.881375358166189,8.614899713467048,77.50372492836676,0.22496275071633237,349,500
black_and_white_warbler_0072_160353,black_and_white_warbler,bird,train,158000,27543,11457,119000,17.43227848101266,7.25126582278481,75.31645569620254,0.2468354430379747,316,500
black_and_white_warbler_0073_160539,black_and_white_warbler,bird,test,193500,35897,9752,147851,18.551421188630492,5.039793281653747,76.40878552971576,0.23591214470284239,387,500
black_and_white_warbler_0074_160361,black_and_white_warbler,bird,val,236500,32753,14705,189042,13.849048625792811,6.217758985200845,79.93319238900634,0.2006680761099366,473,500
black_and_white_warbler_0076_160173,black_and_white_warbler,bird,test,166500,21421,6529,138550,12.865465465465466,3.9213213213213214,83.21321321321321,0.16786786786786786,333,500
black_and_white_warbler_0077_160440,black_and_white_warbler,bird,train,192000,17859,13960,160181,9.3015625,7.270833333333333,83.42760416666667,0.16572395833333334,384,500
black_and_white_warbler_0078_160365,black_and_white_warbler,bird,train,188000,12258,10957,164785,6.520212765957447,5.828191489361702,87.65159574468085,0.1234840425531915,376,500
black_and_white_warbler_0080_160375,black_and_white_warbler,bird,train,166500,17983,19023,129494,10.800600600600601,11.425225225225224,77.77417417417418,0.22225825825825826,333,500
black_and_white_warbler_0081_110906,black_and_white_warbler,bird,train,167000,12522,13293,141185,7.498203592814371,7.959880239520958,84.54191616766467,0.1545808383233533,334,500
black_and_white_warbler_0083_160237,black_and_white_warbler,bird,test,200000,17419,12259,170322,8.7095,6.1295,85.161,0.14839,400,500
black_and_white_warbler_0085_160110,black_and_white_warbler,bird,test,178500,33552,12705,132243,18.796638655462186,7.117647058823529,74.08571428571429,0.2591428571428571,500,357
black_and_white_warbler_0086_160836,black_and_white_warbler,bird,train,182500,32408,16022,134070,17.75780821917808,8.77917808219178,73.46301369863014,0.26536986301369864,365,500
black_and_white_warbler_0088_160668,black_and_white_warbler,bird,test,166500,4554,4233,157713,2.735135135135135,2.542342342342342,94.72252252252252,0.052774774774774776,333,500
black_and_white_warbler_0089_160370,black_and_white_warbler,bird,test,200000,27166,20821,152013,13.583,10.4105,76.0065,0.239935,500,400
black_and_white_warbler_0090_160247,black_and_white_warbler,bird,test,245000,28636,9744,206620,11.688163265306123,3.9771428571428573,84.33469387755102,0.1566530612244898,490,500
black_and_white_warbler_0091_160896,black_and_white_warbler,bird,test,200000,10422,18930,170648,5.211,9.465,85.324,0.14676,500,400
black_and_white_warbler_0095_160406,black_and_white_warbler,bird,train,200000,18078,20304,161618,9.039,10.152,80.809,0.19191,400,500
black_and_white_warbler_0098_160808,black_and_white_warbler,bird,train,166500,13369,19814,133317,8.02942942942943,11.9003003003003,80.07027027027027,0.1992972972972973,500,333
black_and_white_warbler_0102_160073,black_and_white_warbler,bird,val,167000,8984,15954,142062,5.379640718562874,9.553293413173654,85.06706586826347,0.14932934131736528,334,500
black_and_white_warbler_0106_160014,black_and_white_warbler,bird,test,168500,11689,8136,148675,6.937091988130564,4.828486646884273,88.23442136498517,0.11765578635014837,337,500
black_and_white_warbler_0109_160245,black_and_white_warbler,bird,test,190500,59397,42709,88394,31.179527559055117,22.419422572178476,46.40104986876641,0.5359895013123359,500,381
black_and_white_warbler_0111_160342,black_and_white_warbler,bird,test,188500,5913,4665,177922,3.136870026525199,2.4748010610079576,94.38832891246685,0.056116710875331564,377,500
black_and_white_warbler_0114_160537,black_and_white_warbler,bird,test,198500,23550,7628,167322,11.8639798488665,3.8428211586901764,84.29319899244332,0.15706801007556676,397,500
black_and_white_warbler_0115_160654,black_and_white_warbler,bird,train,187500,11469,13487,162544,6.1168,7.193066666666667,86.69013333333334,0.13309866666666667,375,500
black_and_white_warbler_0117_160369,black_and_white_warbler,bird,val,166500,10075,9092,147333,6.051051051051051,5.46066066066066,88.48828828828829,0.11511711711711711,333,500
black_and_white_warbler_0118_160363,black_and_white_warbler,bird,test,213000,35767,24869,152364,16.792018779342722,11.675586854460095,71.53239436619718,0.28467605633802817,426,500
black_and_white_warbler_0119_160898,black_and_white_warbler,bird,val,166500,21219,21886,123395,12.744144144144144,13.144744744744745,74.11111111111111,0.2588888888888889,333,500
black_and_white_warbler_0122_160106,black_and_white_warbler,bird,test,187500,25964,9342,152194,13.847466666666667,4.9824,81.17013333333334,0.18829866666666667,375,500
black_and_white_warbler_0125_160482,black_and_white_warbler,bird,test,200000,29558,6967,163475,14.779,3.4835,81.7375,0.182625,400,500
black_and_white_warbler_0127_160031,black_and_white_warbler,bird,val,186500,52170,9454,124876,27.97319034852547,5.069168900804289,66.95764075067024,0.3304235924932976,500,373
black_and_white_warbler_0128_160803,black_and_white_warbler,bird,test,187500,27042,27084,133374,14.4224,14.4448,71.1328,0.288672,375,500
black_and_white_warbler_0135_160334,black_and_white_warbler,bird,test,196000,15468,8298,172234,7.891836734693878,4.233673469387755,87.87448979591836,0.12125510204081633,392,500
black_billed_cuckoo_0001_26242,black_billed_cuckoo,bird,train,121550,18906,6935,95709,15.554092965857672,5.705470999588647,78.74043603455368,0.21259563965446318,374,325
black_billed_cuckoo_0005_26161,black_billed_cuckoo,bird,train,200000,7918,4270,187812,3.959,2.135,93.906,0.06094,400,500
black_billed_cuckoo_0006_26233,black_billed_cuckoo,bird,test,181500,10319,4485,166696,5.685399449035812,2.4710743801652892,91.8435261707989,0.08156473829201102,363,500
black_billed_cuckoo_0007_26320,black_billed_cuckoo,bird,test,166500,10005,6890,149605,6.009009009009009,4.138138138138138,89.85285285285285,0.10147147147147147,333,500
black_billed_cuckoo_0008_795305,black_billed_cuckoo,bird,test,166500,9968,3104,153428,5.986786786786787,1.8642642642642642,92.14894894894896,0.07851051051051051,333,500
black_billed_cuckoo_0015_26208,black_billed_cuckoo,bird,test,182500,14413,8769,159318,7.897534246575343,4.804931506849315,87.29753424657534,0.12702465753424658,500,365
black_billed_cuckoo_0017_26221,black_billed_cuckoo,bird,test,200000,18728,6413,174859,9.364,3.2065,87.4295,0.125705,500,400
black_billed_cuckoo_0018_26218,black_billed_cuckoo,bird,test,200000,20957,8293,170750,10.4785,4.1465,85.375,0.14625,400,500
black_billed_cuckoo_0019_795329,black_billed_cuckoo,bird,train,166500,7104,4429,154967,4.266666666666667,2.66006006006006,93.07327327327327,0.06926726726726727,333,500
black_billed_cuckoo_0022_795319,black_billed_cuckoo,bird,test,122800,19798,13671,89331,16.122149837133552,11.132736156351791,72.74511400651465,0.2725488599348534,400,307
black_billed_cuckoo_0023_26258,black_billed_cuckoo,bird,test,187500,36872,8804,141824,19.665066666666668,4.6954666666666665,75.63946666666666,0.24360533333333334,375,500
black_billed_cuckoo_0024_795331,black_billed_cuckoo,bird,test,186500,9314,2984,174202,4.994101876675603,1.6,93.40589812332439,0.06594101876675604,373,500
black_billed_cuckoo_0027_26319,black_billed_cuckoo,bird,test,187500,15415,10294,161791,8.221333333333334,5.4901333333333335,86.28853333333333,0.13711466666666666,375,500
black_billed_cuckoo_0028_26165,black_billed_cuckoo,bird,train,225500,23188,6409,195903,10.282926829268293,2.842128603104213,86.8749445676275,0.13125055432372507,451,500
black_billed_cuckoo_0030_26240,black_billed_cuckoo,bird,test,167000,15070,16289,135641,9.023952095808383,9.753892215568863,81.22215568862275,0.18777844311377245,500,334
black_billed_cuckoo_0031_26318,black_billed_cuckoo,bird,train,169500,19422,6123,143955,11.458407079646017,3.6123893805309732,84.929203539823,0.1507079646017699,339,500
black_billed_cuckoo_0032_26292,black_billed_cuckoo,bird,test,171000,22073,6980,141947,12.908187134502924,4.081871345029239,83.00994152046783,0.16990058479532164,342,500
black_billed_cuckoo_0034_795320,black_billed_cuckoo,bird,test,167000,20426,5961,140613,12.231137724550898,3.5694610778443114,84.19940119760479,0.1580059880239521,500,334
black_billed_cuckoo_0037_795330,black_billed_cuckoo,bird,test,176500,24543,5612,146345,13.905382436260624,3.179603399433428,82.91501416430594,0.1708498583569405,500,353
black_billed_cuckoo_0042_795308,black_billed_cuckoo,bird,test,190500,15287,4430,170783,8.0246719160105,2.325459317585302,89.6498687664042,0.10350131233595801,381,500
black_billed_cuckoo_0043_795324,black_billed_cuckoo,bird,test,194500,14089,3433,176978,7.243701799485861,1.765038560411311,90.99125964010283,0.09008740359897172,500,389
black_billed_cuckoo_0044_26243,black_billed_cuckoo,bird,test,167000,13495,9582,143923,8.080838323353293,5.7377245508982035,86.1814371257485,0.13818562874251497,500,334
black_billed_cuckoo_0045_26194,black_billed_cuckoo,bird,test,223500,16110,6460,200930,7.208053691275167,2.8903803131991053,89.90156599552573,0.10098434004474273,447,500
black_billed_cuckoo_0046_795328,black_billed_cuckoo,bird,test,187500,28161,9825,149514,15.0192,5.24,79.7408,0.202592,375,500
black_billed_cuckoo_0047_26176,black_billed_cuckoo,bird,train,168000,0,28483,139517,0.0,16.954166666666666,83.04583333333333,0.16954166666666667,336,500
black_billed_cuckoo_0051_795318,black_billed_cuckoo,bird,test,200000,0,29761,170239,0.0,14.8805,85.1195,0.148805,400,500
black_billed_cuckoo_0052_26232,black_billed_cuckoo,bird,test,166500,7324,3667,155509,4.398798798798799,2.2024024024024023,93.3987987987988,0.06601201201201201,333,500
black_billed_cuckoo_0053_795321,black_billed_cuckoo,bird,train,166500,8659,3688,154153,5.200600600600601,2.215015015015015,92.58438438438438,0.07415615615615616,333,500
black_billed_cuckoo_0054_26313,black_billed_cuckoo,bird,train,166500,10669,3865,151966,6.407807807807808,2.3213213213213213,91.27087087087087,0.08729129129129129,333,500
black_billed_cuckoo_0055_26223,black_billed_cuckoo,bird,val,200000,21339,8014,170647,10.6695,4.007,85.3235,0.146765,500,400
black_billed_cuckoo_0057_795323,black_billed_cuckoo,bird,train,184320,25739,7493,151088,13.964301215277779,4.065212673611111,81.97048611111111,0.1802951388888889,480,384
black_billed_cuckoo_0058_795292,black_billed_cuckoo,bird,train,166500,14353,10121,142026,8.62042042042042,6.078678678678679,85.3009009009009,0.146990990990991,333,500
black_billed_cuckoo_0061_795327,black_billed_cuckoo,bird,train,81550,35432,8432,37686,43.44819129368486,10.339668914776212,46.21213979153893,0.5378786020846107,233,350
black_billed_cuckoo_0062_795309,black_billed_cuckoo,bird,train,97500,21011,4659,71830,21.54974358974359,4.7784615384615385,73.67179487179487,0.2632820512820513,325,300
black_billed_cuckoo_0065_26203,black_billed_cuckoo,bird,test,167500,20664,5079,141757,12.336716417910448,3.0322388059701493,84.63104477611941,0.15368955223880598,335,500
black_billed_cuckoo_0066_26303,black_billed_cuckoo,bird,val,187500,16264,8167,163069,8.674133333333334,4.355733333333333,86.97013333333334,0.13029866666666667,375,500
black_billed_cuckoo_0069_795326,black_billed_cuckoo,bird,val,166500,18335,6178,141987,11.012012012012011,3.7105105105105105,85.27747747747748,0.14722522522522521,500,333
black_billed_cuckoo_0070_795310,black_billed_cuckoo,bird,train,178000,507,30357,147136,0.2848314606741573,17.054494382022472,82.66067415730338,0.1733932584269663,500,356
black_billed_cuckoo_0071_26288,black_billed_cuckoo,bird,test,187500,10278,3225,173997,5.4816,1.72,92.7984,0.072016,375,500
black_billed_cuckoo_0073_795304,black_billed_cuckoo,bird,test,49504,4351,1826,43327,8.789188752424046,3.6885908209437623,87.52222042663219,0.12477779573367809,182,272
black_billed_cuckoo_0074_795286,black_billed_cuckoo,bird,train,200000,13529,10981,175490,6.7645,5.4905,87.745,0.12255,500,400
black_billed_cuckoo_0075_795298,black_billed_cuckoo,bird,train,200000,23317,16472,160211,11.6585,8.236,80.1055,0.198945,400,500
black_billed_cuckoo_0076_26177,black_billed_cuckoo,bird,test,200000,0,45684,154316,0.0,22.842,77.158,0.22842,400,500
black_billed_cuckoo_0077_26222,black_billed_cuckoo,bird,train,197500,20524,8868,168108,10.391898734177214,4.490126582278481,85.1179746835443,0.14882025316455696,500,395
black_billed_cuckoo_0079_26180,black_billed_cuckoo,bird,train,153000,0,44257,108743,0.0,28.92614379084967,71.07385620915032,0.28926143790849673,500,306
black_billed_cuckoo_0081_26209,black_billed_cuckoo,bird,train,171000,3442,2261,165297,2.0128654970760236,1.3222222222222222,96.66491228070176,0.03335087719298246,342,500
black_billed_cuckoo_0082_26241,black_billed_cuckoo,bird,train,187500,11832,5797,169871,6.3104,3.0917333333333334,90.59786666666666,0.09402133333333333,375,500
black_billed_cuckoo_0083_795315,black_billed_cuckoo,bird,test,166500,15434,11988,139078,9.26966966966967,7.2,83.53033033033033,0.1646966966966967,333,500
black_billed_cuckoo_0084_26175,black_billed_cuckoo,bird,train,166500,0,15993,150507,0.0,9.605405405405405,90.3945945945946,0.09605405405405405,333,500
black_billed_cuckoo_0085_795294,black_billed_cuckoo,bird,test,187500,14116,11753,161631,7.528533333333334,6.268266666666666,86.2032,0.137968,375,500
black_billed_cuckoo_0086_26188,black_billed_cuckoo,bird,train,166500,9633,4934,151933,5.7855855855855856,2.963363363363363,91.25105105105105,0.0874894894894895,333,500
black_billed_cuckoo_0087_795300,black_billed_cuckoo,bird,train,125200,31917,16299,76984,25.492811501597444,13.018370607028753,61.4888178913738,0.38511182108626196,313,400
black_billed_cuckoo_0088_26217,black_billed_cuckoo,bird,train,166500,26185,8087,132228,15.726726726726726,4.857057057057057,79.41621621621621,0.20583783783783785,500,333
black_billed_cuckoo_0089_795322,black_billed_cuckoo,bird,test,194500,13146,5601,175753,6.758868894601543,2.8796915167095114,90.36143958868895,0.09638560411311053,500,389
black_billed_cuckoo_0090_26311,black_billed_cuckoo,bird,val,187500,16593,12494,158413,8.8496,6.663466666666666,84.48693333333334,0.15513066666666667,500,375
black_billed_cuckoo_0091_26246,black_billed_cuckoo,bird,test,171500,11277,5371,154852,6.575510204081633,3.131778425655977,90.2927113702624,0.0970728862973761,500,343
black_billed_cuckoo_0092_795313,black_billed_cuckoo,bird,train,200000,30291,22197,147512,15.1455,11.0985,73.756,0.26244,500,400
black_billed_cuckoo_0093_795316,black_billed_cuckoo,bird,val,92184,12718,10609,68857,13.796320402672915,11.508504729671092,74.695174867656,0.25304825132344005,276,334
black_billed_cuckoo_0095_795307,black_billed_cuckoo,bird,test,134550,17765,4059,112726,13.203270159791899,3.016722408026756,83.78000743218135,0.16219992567818656,450,299
black_billed_cuckoo_0096_26204,black_billed_cuckoo,bird,val,166500,6890,12609,147001,4.138138138138138,7.572972972972973,88.28888888888889,0.11711111111111111,500,333
black_capped_vireo_0002_797466,black_capped_vireo,bird,train,214000,80190,5867,127943,37.47196261682243,2.741588785046729,59.78644859813084,0.4021355140186916,428,500
black_capped_vireo_0003_797467,black_capped_vireo,bird,train,146000,36623,8562,100815,25.084246575342465,5.864383561643836,69.0513698630137,0.309486301369863,292,500
black_capped_vireo_0004_797476,black_capped_vireo,bird,train,42090,3861,4618,33611,9.17320028510335,10.971727251128534,79.85507246376811,0.20144927536231885,183,230
black_capped_vireo_0005_797453,black_capped_vireo,bird,train,178000,24549,10416,143035,13.791573033707865,5.851685393258427,80.3567415730337,0.19643258426966292,356,500
black_capped_vireo_0006_797491,black_capped_vireo,bird,train,178500,10501,5463,162536,5.882913165266107,3.060504201680672,91.05658263305322,0.08943417366946779,357,500
black_capped_vireo_0007_797481,black_capped_vireo,bird,train,185500,27058,15940,142502,14.586522911051214,8.59299191374663,76.82048517520215,0.23179514824797845,371,500
black_capped_vireo_0008_797454,black_capped_vireo,bird,train,185500,15938,6798,162764,8.591913746630727,3.664690026954178,87.7433962264151,0.12256603773584905,371,500
black_capped_vireo_0009_797493,black_capped_vireo,bird,train,166500,13749,8536,144215,8.257657657657658,5.1267267267267265,86.61561561561561,0.13384384384384385,333,500
black_capped_vireo_0010_155832,black_capped_vireo,bird,train,241000,11187,7128,222685,4.641908713692946,2.957676348547718,92.40041493775934,0.07599585062240664,500,482
black_capped_vireo_0011_797488,black_capped_vireo,bird,test,174000,19617,6244,148139,11.274137931034483,3.5885057471264368,85.13735632183908,0.1486264367816092,348,500
black_capped_vireo_0012_797473,black_capped_vireo,bird,train,27383,14127,4714,8542,51.590402804659824,17.215060438958478,31.194536756381698,0.688054632436183,139,197
black_capped_vireo_0013_155815,black_capped_vireo,bird,train,206500,7481,3912,195107,3.6227602905569007,1.8944309927360774,94.48280871670703,0.055171912832929784,413,500
black_capped_vireo_0014_797462,black_capped_vireo,bird,val,192500,18318,11246,162936,9.515844155844157,5.842077922077922,84.64207792207792,0.1535792207792208,385,500
black_capped_vireo_0015_797450,black_capped_vireo,bird,train,167000,14493,3296,149211,8.678443113772454,1.9736526946107784,89.34790419161676,0.10652095808383233,334,500
black_capped_vireo_0016_797489,black_capped_vireo,bird,val,178000,28832,8816,140352,16.197752808988763,4.952808988764045,78.84943820224719,0.2115056179775281,356,500
black_capped_vireo_0017_797492,black_capped_vireo,bird,test,152100,7271,9522,135307,4.780407626561472,6.260355029585799,88.95923734385273,0.11040762656147271,338,450
black_capped_vireo_0018_155868,black_capped_vireo,bird,val,148000,30464,13042,104494,20.583783783783783,8.812162162162162,70.60405405405406,0.29395945945945945,370,400
black_capped_vireo_0019_797479,black_capped_vireo,bird,test,165500,27373,5684,132443,16.539577039274924,3.434441087613293,80.02598187311179,0.19974018126888218,331,500
black_capped_vireo_0020_797461,black_capped_vireo,bird,train,165500,10093,6798,148609,6.098489425981873,4.107552870090634,89.79395770392749,0.10206042296072508,331,500
black_capped_vireo_0021_797480,black_capped_vireo,bird,test,166500,8257,5520,152723,4.959159159159159,3.315315315315315,91.72552552552553,0.08274474474474475,333,500
black_capped_vireo_0022_797459,black_capped_vireo,bird,train,184320,19426,8783,156111,10.53927951388889,4.765082465277778,84.69563802083333,0.15304361979166667,384,480
black_capped_vireo_0023_797486,black_capped_vireo,bird,test,83650,7069,4997,71584,8.450687387925882,5.973699940227137,85.57561267184698,0.14424387328153018,239,350
black_capped_vireo_0024_155905,black_capped_vireo,bird,train,187500,30387,11014,146099,16.2064,5.874133333333333,77.91946666666666,0.22080533333333333,375,500
black_capped_vireo_0026_155745,black_capped_vireo,bird,test,187500,26,13758,173716,0.013866666666666666,7.3376,92.64853333333333,0.07351466666666667,375,500
black_capped_vireo_0027_797455,black_capped_vireo,bird,train,118650,4151,3563,110936,3.4985250737463125,3.0029498525073746,93.49852507374631,0.06501474926253688,339,350
black_capped_vireo_0028_155799,black_capped_vireo,bird,val,187500,8172,5078,174250,4.3584,2.708266666666667,92.93333333333334,0.07066666666666667,375,500
black_capped_vireo_0029_797469,black_capped_vireo,bird,train,96480,11949,5131,79400,12.384950248756219,5.318200663349917,82.29684908789386,0.17703150912106136,268,360
black_capped_vireo_0030_155861,black_capped_vireo,bird,train,250000,15855,8465,225680,6.342,3.386,90.272,0.09728,500,500
black_capped_vireo_0031_797446,black_capped_vireo,bird,test,122500,12304,18018,92178,10.04408163265306,14.708571428571428,75.24734693877551,0.2475265306122449,350,350
black_capped_vireo_0032_797470,black_capped_vireo,bird,test,166500,81,14263,152156,0.04864864864864865,8.566366366366367,91.38498498498498,0.08615015015015015,333,500
black_capped_vireo_0033_797474,black_capped_vireo,bird,test,205000,0,28280,176720,0.0,13.795121951219512,86.20487804878049,0.13795121951219513,410,500
black_capped_vireo_0034_797448,black_capped_vireo,bird,test,174000,24414,4760,144826,14.03103448275862,2.735632183908046,83.23333333333333,0.16766666666666666,348,500
black_capped_vireo_0035_797471,black_capped_vireo,bird,train,116900,455,14684,101761,0.38922155688622756,12.561163387510693,87.04961505560308,0.1295038494439692,334,350
black_capped_vireo_0036_797475,black_capped_vireo,bird,test,115200,863,22895,91442,0.7491319444444444,19.874131944444443,79.37673611111111,0.20623263888888888,288,400
black_capped_vireo_0037_797495,black_capped_vireo,bird,test,175000,12650,7443,154907,7.228571428571429,4.253142857142858,88.51828571428571,0.11481714285714285,350,500
black_capped_vireo_0038_797465,black_capped_vireo,bird,test,184320,23475,8856,151989,12.736002604166666,4.8046875,82.45930989583333,0.17540690104166667,384,480
black_capped_vireo_0039_797451,black_capped_vireo,bird,train,204500,45944,7118,151438,22.466503667481664,3.4806845965770172,74.05281173594132,0.2594718826405868,409,500
black_capped_vireo_0040_797463,black_capped_vireo,bird,train,42500,6718,2960,32822,15.807058823529411,6.964705882352941,77.22823529411765,0.22771764705882352,170,250
black_capped_vireo_0041_797452,black_capped_vireo,bird,train,171500,11403,5383,154714,6.648979591836735,3.1387755102040815,90.21224489795918,0.09787755102040817,343,500
black_capped_vireo_0042_797483,black_capped_vireo,bird,test,187500,11337,5481,170682,6.0464,2.9232,91.0304,0.089696,375,500
black_capped_vireo_0043_797458,black_capped_vireo,bird,train,48600,9380,3277,35943,19.300411522633745,6.742798353909465,73.95679012345678,0.2604320987654321,270,180
black_capped_vireo_0044_155819,black_capped_vireo,bird,train,163000,8085,5066,149849,4.960122699386503,3.107975460122699,91.9319018404908,0.08068098159509203,326,500
black_capped_vireo_0045_797464,black_capped_vireo,bird,test,193500,18476,7656,167368,9.548320413436693,3.9565891472868215,86.49509043927648,0.13504909560723513,387,500
black_capped_vireo_0046_797494,black_capped_vireo,bird,test,250000,23550,14370,212080,9.42,5.748,84.832,0.15168,500,500
black_capped_vireo_0047_155743,black_capped_vireo,bird,val,173500,10217,3730,159553,5.888760806916427,2.14985590778098,91.96138328530259,0.08038616714697407,347,500
black_capped_vireo_0048_797449,black_capped_vireo,bird,test,143190,18990,6411,117789,13.262099308610937,4.477267965640059,82.260632725749,0.17739367274250994,430,333
black_capped_vireo_0049_797468,black_capped_vireo,bird,test,242000,27256,4841,209903,11.262809917355371,2.000413223140496,86.73677685950413,0.13263223140495867,484,500
black_capped_vireo_0050_155836,black_capped_vireo,bird,test,189000,5321,2270,181409,2.8153439153439153,1.2010582010582012,95.98359788359788,0.040164021164021166,378,500
black_capped_vireo_0051_797456,black_capped_vireo,bird,test,60512,9840,6366,44306,16.261237440507667,10.520227392913803,73.21853516657853,0.2678146483342147,244,248
black_capped_vireo_0052_797487,black_capped_vireo,bird,test,193500,21670,11068,160762,11.198966408268733,5.719896640826874,83.0811369509044,0.16918863049095606,387,500
black_capped_vireo_0053_797478,black_capped_vireo,bird,val,40880,14820,5150,20910,36.25244618395303,12.597847358121331,51.14970645792564,0.48850293542074363,146,280
black_footed_albatross_0001_796111,black_footed_albatross,bird,test,71360,5029,2765,63566,7.047365470852018,3.874719730941704,89.07791479820628,0.10922085201793721,223,320
black_footed_albatross_0002_55,black_footed_albatross,bird,test,173500,30137,5001,138362,17.370028818443803,2.882420749279539,79.74755043227665,0.20252449567723343,347,500
black_footed_albatross_0003_796136,black_footed_albatross,bird,test,187500,14935,4071,168494,7.965333333333334,2.1712,89.86346666666667,0.10136533333333334,375,500
black_footed_albatross_0005_796090,black_footed_albatross,bird,test,167500,9683,30622,127195,5.78089552238806,18.28179104477612,75.93731343283582,0.2406268656716418,335,500
black_footed_albatross_0006_796065,black_footed_albatross,bird,test,122500,7115,8089,107296,5.808163265306122,6.603265306122449,87.58857142857143,0.12411428571428572,350,350
black_footed_albatross_0007_796138,black_footed_albatross,bird,val,150500,7348,5646,137506,4.882392026578073,3.7514950166112957,91.36611295681062,0.08633887043189369,301,500
black_footed_albatross_0008_796083,black_footed_albatross,bird,test,178500,16286,3081,159133,9.123809523809523,1.7260504201680673,89.15014005602241,0.10849859943977591,357,500
