image_name,breed,tsne_x,tsne_y
California_Gull_0088_41296,california_gull,-69.13768,-26.446169
California_Gull_0012_41272,california_gull,-74.753914,-29.038048
California_Gull_0001_40786,california_gull,-58.99397,-20.661922
California_Gull_0076_40788,california_gull,-72.81662,-26.620234
California_Gull_0081_41318,california_gull,-74.75095,-30.904356
California_Gull_0091_41276,california_gull,-70.19553,-21.87028
California_Gull_0043_41326,california_gull,-72.77384,-27.560747
California_Gull_0123_41330,california_gull,-73.01616,-31.831158
California_Gull_0032_41335,california_gull,-74.55549,-25.139662
California_Gull_0132_40836,california_gull,-56.877888,-43.439243
California_Gull_0030_41354,california_gull,-71.9927,-29.254892
California_Gull_0074_41358,california_gull,-66.25871,-22.36122
California_Gull_0058_40858,california_gull,-70.46093,-27.928646
California_Gull_0038_40865,california_gull,-72.51616,-30.707792
California_Gull_0054_40871,california_gull,-74.49783,-28.781132
California_Gull_0026_41386,california_gull,-10.504356,-52.782116
California_Gull_0014_40880,california_gull,-60.706867,-42.075283
California_Gull_0087_40909,california_gull,-59.350197,-20.72345
California_Gull_0135_41383,california_gull,-68.44779,-29.073738
California_Gull_0008_40942,california_gull,-66.69586,-24.894062
California_Gull_0019_41377,california_gull,-66.8765,-29.700588
California_Gull_0109_41465,california_gull,-70.47345,-39.534565
California_Gull_0031_41469,california_gull,-67.27984,-26.22873
California_Gull_0021_41471,california_gull,-59.291145,-20.303864
Glaucous_Winged_Gull_0136_45059,glaucous_winged_gull,-73.34215,-25.435308
Glaucous_Winged_Gull_0087_44550,glaucous_winged_gull,-70.42692,-26.705605
Glaucous_Winged_Gull_0049_45065,glaucous_winged_gull,-72.02527,-31.228119
Glaucous_Winged_Gull_0078_44461,glaucous_winged_gull,-67.30826,-22.128267
Glaucous_Winged_Gull_0007_44575,glaucous_winged_gull,-71.70744,-24.739796
Glaucous_Winged_Gull_0035_44576,glaucous_winged_gull,-63.234383,-32.887
Glaucous_Winged_Gull_0118_2081,glaucous_winged_gull,-70.02382,-0.41717508
Glaucous_Winged_Gull_0023_45090,glaucous_winged_gull,-66.72394,-26.013355
Glaucous_Winged_Gull_0102_44579,glaucous_winged_gull,-69.65137,-16.303993
Glaucous_Winged_Gull_0032_44594,glaucous_winged_gull,-52.31511,-20.965649
Glaucous_Winged_Gull_0093_44724,glaucous_winged_gull,-57.991653,-23.98347
Glaucous_Winged_Gull_0002_44612,glaucous_winged_gull,-64.4366,-19.602661
Glaucous_Winged_Gull_0034_44625,glaucous_winged_gull,-10.915797,-52.70142
Glaucous_Winged_Gull_0028_44628,glaucous_winged_gull,-55.165607,-17.142189
Glaucous_Winged_Gull_0112_44731,glaucous_winged_gull,-70.02225,-23.54116
Glaucous_Winged_Gull_0067_45156,glaucous_winged_gull,-61.436462,-28.385117
Glaucous_Winged_Gull_0056_44658,glaucous_winged_gull,-70.2407,-28.243336
Glaucous_Winged_Gull_0124_44663,glaucous_winged_gull,-66.91618,-19.120596
Glaucous_Winged_Gull_0066_44669,glaucous_winged_gull,-58.87475,-25.706898
Glaucous_Winged_Gull_0138_44694,glaucous_winged_gull,-54.913486,-20.374666
Glaucous_Winged_Gull_0094_44696,glaucous_winged_gull,-59.579548,-17.10428
Glaucous_Winged_Gull_0130_45210,glaucous_winged_gull,-62.357403,-22.69195
Glaucous_Winged_Gull_0015_44198,glaucous_winged_gull,-72.59799,-27.740252
Glaucous_Winged_Gull_0081_45223,glaucous_winged_gull,-74.38924,-23.138544
Glaucous_Winged_Gull_0017_45224,glaucous_winged_gull,-56.317543,-21.706694
Glaucous_Winged_Gull_0101_44718,glaucous_winged_gull,-71.98594,-22.143541
Glaucous_Winged_Gull_0038_44719,glaucous_winged_gull,-73.07973,-32.810047
Glaucous_Winged_Gull_0116_45236,glaucous_winged_gull,-69.438324,-25.433764
Glaucous_Winged_Gull_0060_44215,glaucous_winged_gull,-56.111717,-21.54804
Glaucous_Winged_Gull_0022_44733,glaucous_winged_gull,-64.175186,-22.375732
Glaucous_Winged_Gull_0133_44738,glaucous_winged_gull,-67.78648,-30.529696
Glaucous_Winged_Gull_0129_44742,glaucous_winged_gull,-64.755936,-21.581133
Glaucous_Winged_Gull_0134_44743,glaucous_winged_gull,-71.291626,-27.044548
Glaucous_Winged_Gull_0076_44744,glaucous_winged_gull,-54.16927,-19.242683
Glaucous_Winged_Gull_0126_44761,glaucous_winged_gull,-55.068382,-31.448586
Glaucous_Winged_Gull_0073_44253,glaucous_winged_gull,-70.1624,-19.85092
Glaucous_Winged_Gull_0127_44258,glaucous_winged_gull,-63.04937,-22.250475
Glaucous_Winged_Gull_0084_44775,glaucous_winged_gull,-66.17254,-23.701914
Glaucous_Winged_Gull_0012_44264,glaucous_winged_gull,-63.414402,-28.576096
Glaucous_Winged_Gull_0086_44268,glaucous_winged_gull,-64.55936,-8.469947
Glaucous_Winged_Gull_0057_44807,glaucous_winged_gull,-67.00348,-18.168047
Glaucous_Winged_Gull_0117_44298,glaucous_winged_gull,-63.106705,-22.7457
Glaucous_Winged_Gull_0011_44827,glaucous_winged_gull,-54.164402,-18.890547
Glaucous_Winged_Gull_0014_44832,glaucous_winged_gull,-53.62477,-21.479053
Glaucous_Winged_Gull_0090_44836,glaucous_winged_gull,-73.20171,-22.166523
Glaucous_Winged_Gull_0091_44848,glaucous_winged_gull,-69.771675,-21.660282
Glaucous_Winged_Gull_0061_44852,glaucous_winged_gull,-73.98634,-28.7687
Glaucous_Winged_Gull_0111_44856,glaucous_winged_gull,-55.08983,-20.159817
Glaucous_Winged_Gull_0005_44860,glaucous_winged_gull,-66.841446,-11.266102
Glaucous_Winged_Gull_0004_44361,glaucous_winged_gull,-64.29042,-28.84426
Glaucous_Winged_Gull_0053_44881,glaucous_winged_gull,-72.63791,-23.346851
Glaucous_Winged_Gull_0110_44377,glaucous_winged_gull,-51.638313,-32.09475
Glaucous_Winged_Gull_0013_44381,glaucous_winged_gull,-70.05245,-23.628233
Glaucous_Winged_Gull_0045_44906,glaucous_winged_gull,-41.43287,-17.516796
Glaucous_Winged_Gull_0132_44435,glaucous_winged_gull,-62.46291,-22.889175
Glaucous_Winged_Gull_0075_44455,glaucous_winged_gull,-63.743626,-22.315544
Glaucous_Winged_Gull_0096_45012,glaucous_winged_gull,-64.074165,-28.633493
Glaucous_Winged_Gull_0082_44528,glaucous_winged_gull,-72.88824,-31.493172
Glaucous_Winged_Gull_0051_44543,glaucous_winged_gull,-57.7564,-19.570717
Heermann_Gull_0093_45576,heermann_gull,-57.02769,-16.71311
Heermann_Gull_0076_45597,heermann_gull,-62.2738,-18.470844
Heermann_Gull_0018_45608,heermann_gull,-63.03129,-18.184324
Heermann_Gull_0109_45619,heermann_gull,-72.1385,-27.512598
Heermann_Gull_0051_45622,heermann_gull,-58.182762,-15.736703
Heermann_Gull_0118_45626,heermann_gull,-70.40279,-26.200178
Heermann_Gull_0122_45627,heermann_gull,-52.32047,-21.711102
Heermann_Gull_0059_45642,heermann_gull,-60.066914,-15.832795
Heermann_Gull_0111_45652,heermann_gull,-49.016678,-15.234936
Heermann_Gull_0087_45658,heermann_gull,-57.11089,-18.647444
Heermann_Gull_0128_45663,heermann_gull,-62.725266,-17.749804
Heermann_Gull_0089_45679,heermann_gull,-57.285343,-17.391989
Heermann_Gull_0023_45686,heermann_gull,-74.33512,-28.82274
Heermann_Gull_0034_45693,heermann_gull,-52.143936,-43.017117
Heermann_Gull_0130_45700,heermann_gull,-59.522343,-16.823605
Heermann_Gull_0044_45705,heermann_gull,-56.856197,-18.025923
Heermann_Gull_0077_45711,heermann_gull,-49.72123,-42.28781
Heermann_Gull_0073_45714,heermann_gull,-61.267223,-18.22182
Heermann_Gull_0071_45735,heermann_gull,-57.751286,-15.9149
Heermann_Gull_0112_45748,heermann_gull,-56.774628,-17.04816
Heermann_Gull_0139_45749,heermann_gull,-57.303303,-17.301281
Heermann_Gull_0056_45751,heermann_gull,-57.894924,-18.317034
Heermann_Gull_0098_45753,heermann_gull,-58.3517,-15.549572
Heermann_Gull_0035_45754,heermann_gull,-56.706882,-15.953654
Heermann_Gull_0013_45771,heermann_gull,-62.077827,-18.771385
Heermann_Gull_0032_45774,heermann_gull,-57.444454,-17.17516
Heermann_Gull_0138_45269,heermann_gull,-57.28872,-17.28953
Heermann_Gull_0097_45783,heermann_gull,-73.80361,-20.788467
Heermann_Gull_0033_45792,heermann_gull,-60.168285,-15.801768
Heermann_Gull_0135_45283,heermann_gull,-61.789223,-22.929808
Heermann_Gull_0115_45797,heermann_gull,-56.376602,-23.401104
Heermann_Gull_0142_45798,heermann_gull,-61.66661,-22.761494
Heermann_Gull_0075_45295,heermann_gull,-58.077168,-15.817829
Heermann_Gull_0086_45304,heermann_gull,-62.253075,-19.070742
Heermann_Gull_0031_45822,heermann_gull,-70.99537,-26.01516
Heermann_Gull_0090_45834,heermann_gull,-58.7266,-17.420485
Heermann_Gull_0008_45839,heermann_gull,-62.75553,-18.6059
Heermann_Gull_0053_45854,heermann_gull,-62.57858,-18.646862
Heermann_Gull_0074_45351,heermann_gull,-60.645405,-17.635353
Heermann_Gull_0027_45864,heermann_gull,-52.13464,-20.750706
Heermann_Gull_0091_45363,heermann_gull,-57.17005,-16.387978
Heermann_Gull_0083_45879,heermann_gull,-62.811386,-19.53739
Heermann_Gull_0121_45375,heermann_gull,-57.9592,-15.735543
Heermann_Gull_0046_45888,heermann_gull,-58.20646,-17.758982
Heermann_Gull_0055_45901,heermann_gull,-60.87146,-15.947458
Heermann_Gull_0141_45391,heermann_gull,-58.38021,-15.386071
Heermann_Gull_0102_45904,heermann_gull,-55.029312,-37.014717
Heermann_Gull_0009_45905,heermann_gull,-58.180355,-16.948515
Heermann_Gull_0020_45409,heermann_gull,-61.25823,-22.6132
Heermann_Gull_0133_45415,heermann_gull,-62.31931,-16.78729
Heermann_Gull_0136_45416,heermann_gull,-61.400852,-22.66532
Heermann_Gull_0004_45936,heermann_gull,-62.198402,-16.543373
Heermann_Gull_0043_45939,heermann_gull,-62.09221,-16.067045
Heermann_Gull_0100_45440,heermann_gull,-71.06636,-25.837437
Heermann_Gull_0110_45968,heermann_gull,-58.241047,-18.236496
Heermann_Gull_0079_45468,heermann_gull,-57.191574,-15.449757
Heermann_Gull_0001_45472,heermann_gull,-57.41576,-16.017845
Heermann_Gull_0024_45486,heermann_gull,-59.377678,-16.831543
Heermann_Gull_0015_41392,heermann_gull,-62.0518,-16.076595
Heermann_Gull_0131_45548,heermann_gull,-53.99327,-26.975983
Herring_Gull_0049_46508,herring_gull,-66.566055,-23.75936
Herring_Gull_0037_48655,herring_gull,-63.294487,-32.524727
Herring_Gull_0115_47123,herring_gull,-65.13157,-23.0753
Herring_Gull_0070_46615,herring_gull,-71.64882,-25.997515
Herring_Gull_0105_46113,herring_gull,-74.03732,-27.32082
Herring_Gull_0083_48674,herring_gull,-66.14631,-20.018475
Herring_Gull_0042_46637,herring_gull,-63.36728,-23.041006
Herring_Gull_0012_46654,herring_gull,-64.06981,-23.853285
Herring_Gull_0094_47172,herring_gull,-55.45899,-39.12565
Herring_Gull_0001_48205,herring_gull,-66.22687,-26.413776
Herring_Gull_0078_48718,herring_gull,-71.343185,-21.881699
Herring_Gull_0141_47184,herring_gull,-52.70809,-19.816803
Herring_Gull_0130_46675,herring_gull,-68.455765,-25.087143
Herring_Gull_0054_46164,herring_gull,-63.72098,-21.418568
Herring_Gull_0100_46677,herring_gull,-61.832836,-20.668089
Herring_Gull_0071_48751,herring_gull,-54.558083,-33.818317
Herring_Gull_0129_46708,herring_gull,-43.17752,-48.768925
Herring_Gull_0116_47222,herring_gull,-65.59608,-22.894304
Herring_Gull_0047_46218,herring_gull,-40.988037,-22.568745
Herring_Gull_0145_46220,herring_gull,-64.911545,-8.992239
Herring_Gull_0024_48309,herring_gull,-69.19852,-22.34744
Herring_Gull_0120_48822,herring_gull,-54.748768,-34.307076
Herring_Gull_0034_48824,herring_gull,-63.468246,-32.136673
Herring_Gull_0056_46783,herring_gull,-65.53642,-24.170397
Herring_Gull_0051_46276,herring_gull,-63.266613,-26.54246
Herring_Gull_0014_47814,herring_gull,-53.96911,-20.647251
Herring_Gull_0080_46806,herring_gull,-67.321236,-25.91046
Herring_Gull_0064_47832,herring_gull,-67.244934,-25.16273
Herring_Gull_0052_46810,herring_gull,-71.17394,-25.589674
Herring_Gull_0087_47841,herring_gull,-70.97097,-23.23671
Herring_Gull_0098_46971,herring_gull,-67.1866,-21.081358
Herring_Gull_0143_46461,herring_gull,-65.32174,-22.574408
Herring_Gull_0045_46845,herring_gull,-63.23095,-33.485813
Herring_Gull_0015_46353,herring_gull,-55.90413,-38.45581
Herring_Gull_0058_47383,herring_gull,-55.782593,-38.891678
Herring_Gull_0132_47395,herring_gull,-70.239975,-37.045204
Herring_Gull_0075_48935,herring_gull,-45.70213,-45.67082
Herring_Gull_0027_46389,herring_gull,-42.26227,-48.908062
Herring_Gull_0068_46392,herring_gull,-52.74324,-21.098969
Herring_Gull_0084_46406,herring_gull,-45.571556,-45.268513
Herring_Gull_0106_46930,herring_gull,-59.237812,-20.170364
Herring_Gull_0039_46420,herring_gull,-71.95662,-22.931896
Herring_Gull_0010_46425,herring_gull,-66.9118,-21.943336
Herring_Gull_0114_46956,herring_gull,-71.16001,-40.305317
Herring_Gull_0140_46455,herring_gull,-67.03209,-25.160587
Herring_Gull_0055_47994,herring_gull,-62.242012,-23.265255
Herring_Gull_0076_47497,herring_gull,-65.853874,-23.437115
Herring_Gull_0138_48023,herring_gull,-65.409966,-21.66024
Herring_Gull_0139_47006,herring_gull,-77.28519,-45.03291
Herring_Gull_0061_46501,herring_gull,-54.86853,-40.66288
Herring_Gull_0026_48041,herring_gull,-69.106415,-22.670067
Herring_Gull_0103_45996,herring_gull,-67.534515,-22.016388
Herring_Gull_0004_48046,herring_gull,-54.54675,-41.120422
Herring_Gull_0082_47540,herring_gull,-40.457355,-25.65261
Herring_Gull_0016_48969,herring_gull,-53.77433,-33.888195
Herring_Gull_0095_48058,herring_gull,-75.80895,-25.376991
Herring_Gull_0093_46029,herring_gull,-54.640667,-19.236084
Herring_Gull_0102_48078,herring_gull,-62.60397,-19.66109
Herring_Gull_0065_48098,herring_gull,-61.07681,-31.07721
Herring_Gull_0048_46061,herring_gull,-69.9854,-23.184689
Ivory_Gull_0110_49408,ivory_gull,-54.834988,-34.273865
Ivory_Gull_0104_49666,ivory_gull,-56.838634,-27.820873
Ivory_Gull_0039_49412,ivory_gull,-66.27692,-30.1906
Ivory_Gull_0052_50013,ivory_gull,-61.46402,-25.201073
Ivory_Gull_0061_49416,ivory_gull,-58.34152,-28.983929
Ivory_Gull_0037_49068,ivory_gull,-59.61569,-27.50059
Ivory_Gull_0010_49169,ivory_gull,-55.76515,-36.96677
Ivory_Gull_0041_49172,ivory_gull,-59.01598,-26.360188
Ivory_Gull_0088_49177,ivory_gull,-60.05679,-27.8809
Ivory_Gull_0079_49179,ivory_gull,-56.034054,-24.448591
Ivory_Gull_0040_49180,ivory_gull,-56.58449,-24.596737
Ivory_Gull_0045_49696,ivory_gull,-60.755802,-27.482111
Ivory_Gull_0085_49456,ivory_gull,-56.9265,-40.095085
Ivory_Gull_0107_49186,ivory_gull,-57.413002,-28.133032
Ivory_Gull_0089_49699,ivory_gull,-57.79557,-24.389872
Ivory_Gull_0118_49191,ivory_gull,-53.49584,-40.434788
Ivory_Gull_0024_49195,ivory_gull,-58.37803,-27.841661
Ivory_Gull_0086_49532,ivory_gull,-62.482418,-36.20951
Ivory_Gull_0015_49199,ivory_gull,-59.45972,-30.672953
Ivory_Gull_0087_49202,ivory_gull,-59.31592,-27.605047
Ivory_Gull_0062_49722,ivory_gull,-59.731655,-27.87551
Ivory_Gull_0098_49810,ivory_gull,-57.972218,-29.314413
Ivory_Gull_0099_49218,ivory_gull,-60.955105,-26.218327
Ivory_Gull_0117_49227,ivory_gull,-60.03001,-27.832561
Ivory_Gull_0092_49996,ivory_gull,-58.761547,-28.159771
Ivory_Gull_0080_49748,ivory_gull,-58.139896,-29.098143
Ivory_Gull_0014_48983,ivory_gull,-58.972736,-27.011803
Ivory_Gull_0036_49754,ivory_gull,-55.124798,-41.05851
Ivory_Gull_0043_49755,ivory_gull,-59.00907,-28.555172
Ivory_Gull_0050_49245,ivory_gull,-59.660847,-29.660967
Ivory_Gull_0035_49523,ivory_gull,-58.578506,-28.856771
Ivory_Gull_0004_49019,ivory_gull,-55.42941,-34.192802
Ivory_Gull_0002_49788,ivory_gull,-58.563126,-28.25048
Ivory_Gull_0005_49021,ivory_gull,-59.45629,-30.760874
Ivory_Gull_0101_49790,ivory_gull,-57.712727,-37.876835
Ivory_Gull_0114_49535,ivory_gull,-58.309044,-32.766315
Ivory_Gull_0073_49287,ivory_gull,-56.02025,-25.833456
Ivory_Gull_0038_49298,ivory_gull,-58.277233,-28.911072
Ivory_Gull_0105_49559,ivory_gull,-65.710175,-29.72115
Ivory_Gull_0018_49988,ivory_gull,-58.275803,-27.761314
Ivory_Gull_0082_49306,ivory_gull,-58.439983,-45.543423
Ivory_Gull_0077_49051,ivory_gull,-55.281307,-34.207344
Ivory_Gull_0093_49052,ivory_gull,-57.77224,-27.330437
Ivory_Gull_0065_49566,ivory_gull,-60.759464,-41.011684
Ivory_Gull_0032_49322,ivory_gull,-59.450386,-27.892218
Ivory_Gull_0094_49347,ivory_gull,-58.46504,-28.667013
Ivory_Gull_0055_49353,ivory_gull,-66.21624,-30.43712
Ivory_Gull_0108_49356,ivory_gull,-54.79829,-36.278866
Ivory_Gull_0074_49698,ivory_gull,-65.96818,-29.884789
Ivory_Gull_0007_49364,ivory_gull,-59.066643,-28.023674
Ivory_Gull_0027_48974,ivory_gull,-55.31937,-34.216213
Ivory_Gull_0059_49662,ivory_gull,-59.28555,-27.493547
Ivory_Gull_0026_49466,ivory_gull,-58.21553,-28.740316
Ivory_Gull_0096_49487,ivory_gull,-60.404537,-28.629766
Ivory_Gull_0109_49382,ivory_gull,-58.751114,-28.30669
Ivory_Gull_0023_49385,ivory_gull,-59.67884,-29.381714
Ivory_Gull_0020_49978,ivory_gull,-59.751904,-29.67173
Ivory_Gull_0071_49402,ivory_gull,-59.060055,-28.59836
Ivory_Gull_0067_49659,ivory_gull,-66.13551,-30.44671
Ivory_Gull_0064_49406,ivory_gull,-34.481075,-20.043856
Ring_Billed_Gull_0013_50180,ring_billed_gull,-58.212673,-27.42917
Ring_Billed_Gull_0079_51206,ring_billed_gull,-55.2562,-39.274025
Ring_Billed_Gull_0039_50191,ring_billed_gull,-64.50232,-26.813705
Ring_Billed_Gull_0020_50204,ring_billed_gull,-54.320023,-20.569729
Ring_Billed_Gull_0074_52258,ring_billed_gull,-65.25343,-24.689459
Ring_Billed_Gull_0114_50214,ring_billed_gull,-51.238834,-23.448046
Ring_Billed_Gull_0045_50215,ring_billed_gull,-45.62133,-45.090916
Ring_Billed_Gull_0100_52779,ring_billed_gull,-62.386612,-28.254667
Ring_Billed_Gull_0129_51246,ring_billed_gull,-46.12914,-46.01354
Ring_Billed_Gull_0063_51256,ring_billed_gull,-47.08416,-44.919613
Ring_Billed_Gull_0044_50239,ring_billed_gull,-66.853615,-30.662033
Ring_Billed_Gull_0027_51266,ring_billed_gull,-54.263355,-35.410614
Ring_Billed_Gull_0034_51270,ring_billed_gull,-66.58975,-28.651442
Ring_Billed_Gull_0038_51275,ring_billed_gull,-58.61908,-25.573427
Ring_Billed_Gull_0033_51288,ring_billed_gull,-54.289055,-19.6089
Ring_Billed_Gull_0085_51292,ring_billed_gull,-60.25885,-20.77095
Ring_Billed_Gull_0021_51300,ring_billed_gull,-54.7889,-20.285189
Ring_Billed_Gull_0009_51301,ring_billed_gull,-38.22916,-21.40175
Ring_Billed_Gull_0093_51303,ring_billed_gull,-62.644863,-25.442158
Ring_Billed_Gull_0107_51306,ring_billed_gull,-58.113327,-27.56054
Ring_Billed_Gull_0125_51307,ring_billed_gull,-60.107212,-20.405277
Ring_Billed_Gull_0057_51315,ring_billed_gull,-66.06465,-26.890926
Ring_Billed_Gull_0070_51316,ring_billed_gull,-59.41866,-21.19922
Ring_Billed_Gull_0118_51322,ring_billed_gull,-66.36473,-20.81641
Ring_Billed_Gull_0089_51348,ring_billed_gull,-56.248203,-23.400923
Ring_Billed_Gull_0052_51357,ring_billed_gull,-58.941006,-21.251398
Ring_Billed_Gull_0117_51363,ring_billed_gull,-55.74694,-39.849243
Ring_Billed_Gull_0131_51370,ring_billed_gull,-64.53455,-23.912956
Ring_Billed_Gull_0101_51375,ring_billed_gull,-58.286484,-21.246984
Ring_Billed_Gull_0115_51891,ring_billed_gull,-66.91111,-28.822422
Ring_Billed_Gull_0095_50362,ring_billed_gull,-60.725666,-21.043457
Ring_Billed_Gull_0128_51403,ring_billed_gull,-58.153034,-21.689764
Ring_Billed_Gull_0083_51407,ring_billed_gull,-55.118538,-19.944048
Ring_Billed_Gull_0098_51410,ring_billed_gull,-66.61445,-16.534435
Ring_Billed_Gull_0017_51412,ring_billed_gull,-62.10248,-28.43796
Ring_Billed_Gull_0054_51414,ring_billed_gull,-59.044987,-22.051897
Ring_Billed_Gull_0001_51416,ring_billed_gull,-71.24814,-30.01574
Ring_Billed_Gull_0007_51430,ring_billed_gull,-8.253891,-53.72163
Ring_Billed_Gull_0051_51440,ring_billed_gull,-59.49116,-20.838997
Ring_Billed_Gull_0028_51454,ring_billed_gull,-45.888954,-44.85352
Ring_Billed_Gull_0036_51461,ring_billed_gull,-62.83719,-26.088194
Ring_Billed_Gull_0016_50392,ring_billed_gull,-59.79111,-24.08211
Ring_Billed_Gull_0003_51480,ring_billed_gull,-58.955784,-21.587858
Ring_Billed_Gull_0127_51485,ring_billed_gull,-57.91541,-21.681257
Ring_Billed_Gull_0078_51494,ring_billed_gull,-52.110527,-34.708466
Ring_Billed_Gull_0018_51505,ring_billed_gull,-60.32474,-21.28284
Ring_Billed_Gull_0105_51513,ring_billed_gull,-59.511383,-34.702972
Ring_Billed_Gull_0071_52845,ring_billed_gull,-65.868774,-28.424957
Ring_Billed_Gull_0092_51521,ring_billed_gull,-65.30974,-26.641111
Ring_Billed_Gull_0056_51523,ring_billed_gull,-58.484077,-21.804607
Ring_Billed_Gull_0113_51525,ring_billed_gull,-59.971268,-27.53937
Ring_Billed_Gull_0119_51551,ring_billed_gull,-64.06502,-26.526285
Ring_Billed_Gull_0132_51552,ring_billed_gull,-60.207096,-20.343914
Ring_Billed_Gull_0059_51554,ring_billed_gull,-60.0539,-21.948475
Ring_Billed_Gull_0050_51567,ring_billed_gull,-59.250835,-20.218206
Ring_Billed_Gull_0029_52613,ring_billed_gull,-59.935368,-21.184874
Ring_Billed_Gull_0104_52614,ring_billed_gull,-54.14699,-35.052845
Ring_Billed_Gull_0108_51108,ring_billed_gull,-71.62583,-30.430365
Ring_Billed_Gull_0055_51156,ring_billed_gull,-60.67182,-20.891325
Ring_Billed_Gull_0106_52729,ring_billed_gull,-59.841602,-24.18353
Slaty_Backed_Gull_0017_796034,slaty_backed_gull,-73.24204,-25.762274
Slaty_Backed_Gull_0081_53264,slaty_backed_gull,-41.26745,-48.74682
Slaty_Backed_Gull_0061_53309,slaty_backed_gull,-74.05273,-24.67264
Slaty_Backed_Gull_0072_53314,slaty_backed_gull,-47.803375,-25.955032
Slaty_Backed_Gull_0049_53318,slaty_backed_gull,-53.694435,-21.574158
Slaty_Backed_Gull_0007_53334,slaty_backed_gull,-50.963566,-19.901127
Slaty_Backed_Gull_0027_53080,slaty_backed_gull,-71.376076,-32.163876
Slaty_Backed_Gull_0030_796003,slaty_backed_gull,-51.540726,-23.186432
Slaty_Backed_Gull_0015_796004,slaty_backed_gull,-73.03444,-35.338524
Slaty_Backed_Gull_0076_796005,slaty_backed_gull,-55.78794,-47.575947
Slaty_Backed_Gull_0021_796008,slaty_backed_gull,-46.23415,-44.18207
Slaty_Backed_Gull_0043_796009,slaty_backed_gull,-42.41273,-49.76254
Slaty_Backed_Gull_0020_796012,slaty_backed_gull,-73.509056,-24.667912
Slaty_Backed_Gull_0056_796013,slaty_backed_gull,-64.6965,-19.394892
Slaty_Backed_Gull_0006_796014,slaty_backed_gull,-70.133934,-17.381277
Slaty_Backed_Gull_0066_796016,slaty_backed_gull,-71.127556,-17.567728
Slaty_Backed_Gull_0077_796017,slaty_backed_gull,-55.07029,-17.066118
Slaty_Backed_Gull_0079_796020,slaty_backed_gull,-55.699196,-39.55175
Slaty_Backed_Gull_0022_796022,slaty_backed_gull,-71.05627,-17.571974
Slaty_Backed_Gull_0033_796023,slaty_backed_gull,-71.803024,-17.636507
Slaty_Backed_Gull_0058_796024,slaty_backed_gull,-52.54614,-20.12572
Slaty_Backed_Gull_0045_796025,slaty_backed_gull,-74.296005,-23.257748
Slaty_Backed_Gull_0035_796026,slaty_backed_gull,-69.22602,-37.912655
Slaty_Backed_Gull_0075_796027,slaty_backed_gull,-64.44195,-20.783789
Slaty_Backed_Gull_0024_796028,slaty_backed_gull,-67.542496,-21.107788
Slaty_Backed_Gull_0031_796029,slaty_backed_gull,-53.898823,-19.119476
Slaty_Backed_Gull_0023_796030,slaty_backed_gull,-63.976776,-15.359616
Slaty_Backed_Gull_0051_796031,slaty_backed_gull,-73.52377,-21.324678
Slaty_Backed_Gull_0003_796032,slaty_backed_gull,-65.2718,-18.088163
Slaty_Backed_Gull_0046_796035,slaty_backed_gull,-64.943535,-18.157661
Slaty_Backed_Gull_0071_796037,slaty_backed_gull,-54.174942,-37.273746
Slaty_Backed_Gull_0078_796042,slaty_backed_gull,-68.062096,-40.58243
Slaty_Backed_Gull_0038_796044,slaty_backed_gull,-69.2626,-37.85462
Slaty_Backed_Gull_0050_796045,slaty_backed_gull,-69.23929,-37.70418
Slaty_Backed_Gull_0032_796046,slaty_backed_gull,-42.418278,-50.38807
Slaty_Backed_Gull_0025_796047,slaty_backed_gull,-65.12207,-18.16317
Slaty_Backed_Gull_0063_796050,slaty_backed_gull,-64.22426,-15.318447
Slaty_Backed_Gull_0053_796051,slaty_backed_gull,-71.918045,-21.265793
Slaty_Backed_Gull_0060_796052,slaty_backed_gull,-55.292336,-19.305735
Slaty_Backed_Gull_0036_796053,slaty_backed_gull,-74.29707,-22.936544
Slaty_Backed_Gull_0008_53145,slaty_backed_gull,-52.880077,-17.344318
Slaty_Backed_Gull_0085_53158,slaty_backed_gull,-73.466866,-21.28384
Slaty_Backed_Gull_0087_786374,slaty_backed_gull,-66.83179,-24.928246
Slaty_Backed_Gull_0084_786383,slaty_backed_gull,-72.88956,-36.023163
Slaty_Backed_Gull_0083_786386,slaty_backed_gull,-68.89742,-23.885265
Slaty_Backed_Gull_0086_786387,slaty_backed_gull,-51.017384,-19.979706
Slaty_Backed_Gull_0068_53206,slaty_backed_gull,-63.129063,-27.446947
Slaty_Backed_Gull_0002_53238,slaty_backed_gull,-68.677025,-23.457754
Slaty_Backed_Gull_0029_45047,slaty_backed_gull,-72.144844,-33.16908
Slaty_Backed_Gull_0026_53245,slaty_backed_gull,-73.77503,-28.606222
Western_Gull_0013_54794,western_gull,-69.12201,-25.166653
Western_Gull_0048_53776,western_gull,-70.55979,-24.630148
Western_Gull_0078_53595,western_gull,-73.73699,-26.980442
Western_Gull_0002_54825,western_gull,-60.971104,-26.24043
Western_Gull_0051_54320,western_gull,-71.667854,-23.044443
Western_Gull_0104_53816,western_gull,-71.393906,-25.35695
Western_Gull_0089_55306,western_gull,-71.57235,-23.369339
Western_Gull_0124_53838,western_gull,-70.984406,-24.062822
Western_Gull_0042_53843,western_gull,-72.60469,-23.056011
Western_Gull_0128_53852,western_gull,-70.74377,-22.419466
Western_Gull_0131_53349,western_gull,-73.24348,-24.510881
