image_id,breed,split,width,height,area,aspect_ratio,file_size_by,file_size_kb,mean_r,mean_g,mean_b,std_r,std_g,std_b,brightness,contrast,sharpness,size_category,orientation
Painted_Bunting_0010_16948,painted_bunting,test,500,404,202000,1.2376237623762376,114082,111.408203125,102.3190689086914,99.29399871826172,63.42576599121094,45.85904312133789,43.29255294799805,39.18984603881836,96.1195068359375,39.74235534667969,768.0992431640625,medium,landscape
Painted_Bunting_0072_16697,painted_bunting,test,500,449,224500,1.1135857461024499,165009,161.1416015625,148.10494995117188,147.51214599609375,145.95989990234375,46.305335998535156,49.2405891418457,51.15098190307617,147.51217651367188,48.282318115234375,1409.5499267578125,medium,landscape
Painted_Bunting_0054_16711,painted_bunting,test,500,406,203000,1.2315270935960592,123149,120.2626953125,68.04750061035156,82.78994750976562,50.71453857421875,47.27650833129883,47.986881256103516,39.086631774902344,74.71549987792969,43.499290466308594,279.71270751953125,medium,landscape
Painted_Bunting_0069_16462,painted_bunting,test,500,304,152000,1.644736842105263,113914,111.244140625,106.86279296875,133.4650115966797,100.2761459350586,53.379859924316406,44.71297836303711,67.28800201416016,121.72183990478516,46.562965393066406,546.2181396484375,medium,landscape
Painted_Bunting_0058_16719,painted_bunting,test,500,358,179000,1.3966480446927374,147628,144.16796875,94.83280181884766,100.44078063964844,85.83403015136719,74.14383697509766,67.52559661865234,68.86328125,97.09944152832031,68.54237365722656,1460.79296875,medium,landscape
Painted_Bunting_0025_16722,painted_bunting,train,500,338,169000,1.4792899408284024,82859,80.9169921875,73.17284393310547,90.0271224975586,61.24192810058594,28.3131103515625,29.12000846862793,28.063400268554688,81.70256042480469,26.665210723876953,1664.738525390625,medium,landscape
Painted_Bunting_0094_16467,painted_bunting,test,500,393,196500,1.272264631043257,104616,102.1640625,131.46449279785156,121.65843200683594,110.42316436767578,55.98292541503906,56.646881103515625,64.4826431274414,123.30500030517578,53.88111877441406,1750.40234375,medium,landscape
Painted_Bunting_0079_15197,painted_bunting,train,391,500,195500,0.782,123444,120.55078125,129.35682678222656,141.44703674316406,110.27981567382812,48.3723258972168,45.60483932495117,46.37129211425781,134.27691650390625,44.0479850769043,314.9471740722656,medium,portrait
Painted_Bunting_0091_15198,painted_bunting,train,500,475,237500,1.0526315789473684,147889,144.4228515625,100.91759490966797,101.6447525024414,79.69429779052734,70.23208618164062,48.9588623046875,55.55663299560547,98.91861724853516,52.29882049560547,1066.0623779296875,medium,landscape
Painted_Bunting_0100_16735,painted_bunting,train,500,333,166500,1.5015015015015014,209420,204.51171875,177.75169372558594,170.00448608398438,133.88246154785156,65.4105453491211,70.97252655029297,79.81373596191406,168.19349670410156,66.19774627685547,3924.723876953125,medium,landscape
Painted_Bunting_0016_15200,painted_bunting,test,500,339,169500,1.4749262536873156,190047,185.5927734375,127.5519790649414,111.88790893554688,112.71478271484375,60.175193786621094,59.3473014831543,59.27974319458008,116.67071533203125,57.8983039855957,6680.10595703125,medium,landscape
Painted_Bunting_0073_16737,painted_bunting,train,500,420,210000,1.1904761904761905,102237,99.8408203125,131.46922302246094,131.5006866455078,77.16629791259766,39.0118522644043,39.3475227355957,41.096351623535156,125.28600311279297,35.404937744140625,1222.2376708984375,medium,landscape
Painted_Bunting_0005_15202,painted_bunting,val,500,332,166000,1.5060240963855422,105224,102.7578125,111.4466781616211,103.09315490722656,93.48970794677734,41.187965393066406,40.84633255004883,42.1439094543457,104.49979400634766,38.89775085449219,1111.53173828125,medium,landscape
Painted_Bunting_0028_15205,painted_bunting,train,500,333,166500,1.5015015015015014,101979,99.5888671875,152.43243408203125,158.31600952148438,93.1982192993164,36.05512619018555,39.12456130981445,37.240875244140625,149.1337432861328,35.337867736816406,1632.960205078125,medium,landscape
Painted_Bunting_0034_15207,painted_bunting,train,500,359,179500,1.392757660167131,113291,110.6357421875,141.90431213378906,142.4073028564453,112.96990203857422,71.63988494873047,58.83564376831055,73.12289428710938,138.90573120117188,62.85306930541992,439.5071716308594,medium,landscape
Painted_Bunting_0055_15208,painted_bunting,train,500,394,197000,1.2690355329949239,118720,115.9375,123.69376373291016,124.90119934082031,81.52344512939453,49.45143508911133,48.39004898071289,44.930877685546875,119.59677124023438,47.235469818115234,575.6201171875,medium,landscape
Painted_Bunting_0071_15209,painted_bunting,train,400,500,200000,0.8,100251,97.9013671875,151.40829467773438,147.51124572753906,109.18312072753906,49.63133239746094,65.92679595947266,64.59577941894531,144.3057861328125,55.4390869140625,348.35205078125,medium,portrait
Painted_Bunting_0093_15212,painted_bunting,train,500,397,198500,1.2594458438287153,201647,196.9208984375,133.5042266845703,135.7559051513672,117.20196533203125,67.50428771972656,68.92271423339844,79.20245361328125,132.97471618652344,68.67036437988281,8898.8271484375,medium,landscape
Painted_Bunting_0098_15226,painted_bunting,test,500,333,166500,1.5015015015015014,100774,98.412109375,136.93951416015625,122.7263412475586,99.96591186523438,53.84372329711914,50.6067008972168,52.84132766723633,124.376708984375,49.807247161865234,1123.734130859375,medium,landscape
Painted_Bunting_0076_16765,painted_bunting,train,500,349,174500,1.4326647564469914,197293,192.6689453125,110.94486999511719,129.4453125,81.67575073242188,45.329776763916016,54.78458023071289,60.68343734741211,118.46510314941406,49.50061798095703,1769.3546142578125,medium,landscape
Painted_Bunting_0081_15230,painted_bunting,test,500,404,202000,1.2376237623762376,127104,124.125,84.37876892089844,88.27037811279297,78.72076416015625,71.73516845703125,71.1936264038086,74.48167419433594,86.01886749267578,70.10248565673828,2934.154296875,medium,landscape
Painted_Bunting_0019_15231,painted_bunting,test,500,375,187500,1.3333333333333333,135640,132.4609375,83.05205535888672,78.54904174804688,70.07177734375,48.152809143066406,40.85254669189453,41.169864654541016,78.93588256835938,40.42802429199219,1260.56201171875,medium,landscape
Painted_Bunting_0087_15232,painted_bunting,val,500,358,179000,1.3966480446927374,88069,86.0048828125,112.23340606689453,106.82086944580078,70.7754898071289,50.1286735534668,47.516639709472656,48.908206939697266,104.33282470703125,47.0863037109375,335.78436279296875,medium,landscape
Painted_Bunting_0096_15233,painted_bunting,val,500,426,213000,1.1737089201877935,125545,122.6025390625,74.50895690917969,80.83338928222656,66.48387908935547,36.24911117553711,29.336030960083008,30.245691299438477,77.2999496459961,28.557003021240234,1405.68310546875,medium,landscape
Painted_Bunting_0070_16515,painted_bunting,train,500,365,182500,1.36986301369863,101982,99.591796875,120.93614196777344,139.91017150878906,79.99176025390625,63.4572868347168,70.02835083007812,47.45304489135742,127.39981079101562,64.60567474365234,478.7115783691406,medium,landscape
Painted_Bunting_0066_15241,painted_bunting,train,358,500,179000,0.716,30243,29.5341796875,119.55030059814453,121.50545501708984,79.04627990722656,46.19789123535156,47.857242584228516,41.76313400268555,116.09172058105469,45.19070053100586,102.08897399902344,medium,portrait
Painted_Bunting_0099_16525,painted_bunting,train,500,375,187500,1.3333333333333333,98533,96.2236328125,84.29912567138672,91.93803405761719,63.86809539794922,49.96321105957031,46.80434036254883,53.26680374145508,86.46359252929688,47.43849563598633,492.66302490234375,medium,landscape
Painted_Bunting_0006_15249,painted_bunting,val,467,500,233500,0.934,182043,177.7763671875,122.10132598876953,138.2308807373047,59.64545440673828,61.94077682495117,70.74138641357422,72.19710540771484,124.43477630615234,60.278438568115234,2115.10400390625,medium,portrait
Painted_Bunting_0029_16530,painted_bunting,test,375,500,187500,0.75,126420,123.45703125,109.87677764892578,134.91317749023438,64.94955444335938,25.319486618041992,29.97544288635254,20.99993896484375,119.44287872314453,21.376720428466797,269.377197265625,medium,portrait
Painted_Bunting_0084_16531,painted_bunting,train,500,411,205500,1.2165450121654502,93591,91.3974609375,111.81568908691406,103.470458984375,51.61176681518555,23.85024070739746,19.87584114074707,22.197309494018555,100.05962371826172,18.48843002319336,1346.10205078125,medium,landscape
Painted_Bunting_0080_16534,painted_bunting,test,401,500,200500,0.802,211331,206.3779296875,106.79686737060547,94.04239654541016,71.32443237304688,34.66224670410156,30.52887535095215,31.595821380615234,95.26978302001953,28.970117568969727,2526.61865234375,medium,portrait
Painted_Bunting_0046_16535,painted_bunting,train,335,500,167500,0.67,93918,91.716796875,93.50154876708984,70.76228332519531,38.1759147644043,30.976707458496094,28.26899528503418,27.67876434326172,73.84536743164062,26.095483779907227,148.58148193359375,medium,portrait
Painted_Bunting_0027_16536,painted_bunting,test,500,478,239000,1.0460251046025104,155656,152.0078125,70.94108581542969,86.64122009277344,32.700496673583984,54.688987731933594,60.15742111206055,42.466365814208984,75.78709411621094,53.788333892822266,192.87826538085938,medium,landscape
Painted_Bunting_0086_16540,painted_bunting,train,500,495,247500,1.0101010101010102,111221,108.6142578125,132.21327209472656,137.04258728027344,101.80919647216797,32.29702377319336,31.992801666259766,31.69921875,131.58045959472656,30.03392219543457,434.01922607421875,medium,landscape
Painted_Bunting_0044_16557,painted_bunting,test,500,333,166500,1.5015015015015014,86752,84.71875,70.13204193115234,67.81998443603516,58.23209762573242,64.66410827636719,63.785072326660156,65.5645980834961,67.42247772216797,63.77159881591797,161.83203125,medium,landscape
Painted_Bunting_0085_15282,painted_bunting,test,500,324,162000,1.5432098765432098,92698,90.525390625,101.09639739990234,100.8124008178711,107.44123077392578,37.73011779785156,41.96626281738281,45.61891174316406,101.64491271972656,39.823368072509766,717.9181518554688,medium,landscape
Painted_Bunting_0036_16563,painted_bunting,train,500,333,166500,1.5015015015015014,155457,151.8134765625,101.66287231445312,97.16360473632812,110.89351654052734,76.09465789794922,68.71784210205078,79.68637084960938,100.0731430053711,71.47356414794922,1535.638916015625,medium,landscape
Painted_Bunting_0078_16565,painted_bunting,test,400,500,200000,0.8,118973,116.1845703125,78.59718322753906,86.11023712158203,34.38988494873047,37.68452072143555,40.69979476928711,28.58742904663086,77.9627685546875,36.731136322021484,1576.12353515625,medium,portrait
Painted_Bunting_0013_15294,painted_bunting,test,500,340,170000,1.4705882352941178,172046,168.013671875,124.64543151855469,129.12228393554688,134.02560424804688,36.433815002441406,41.283260345458984,44.31480026245117,128.34176635742188,37.63941192626953,160.51327514648438,medium,landscape
Painted_Bunting_0021_15295,painted_bunting,test,500,400,200000,1.25,152216,148.6484375,117.4561767578125,120.91477966308594,81.83009338378906,77.44878387451172,63.876548767089844,70.17469787597656,115.42401885986328,67.55252075195312,705.240234375,medium,landscape
Painted_Bunting_0001_16585,painted_bunting,train,500,375,187500,1.3333333333333333,107790,105.263671875,152.57334899902344,155.3624725341797,123.96256256103516,33.95124816894531,30.536399841308594,31.490154266357422,150.94760131835938,29.936363220214844,560.8298950195312,medium,landscape
Painted_Bunting_0083_16587,painted_bunting,val,500,332,166000,1.5060240963855422,73067,71.3544921875,140.24945068359375,167.0160675048828,86.20921325683594,42.99966049194336,46.878597259521484,72.99989318847656,149.79446411132812,44.671974182128906,469.8786315917969,medium,landscape
Painted_Bunting_0009_16674,painted_bunting,test,500,334,167000,1.4970059880239521,138935,135.6787109375,113.77901458740234,119.46293640136719,107.1211166381836,35.9152717590332,39.1956787109375,33.701297760009766,116.35485076904297,36.5932502746582,936.2564697265625,medium,landscape
Painted_Bunting_0056_16599,painted_bunting,train,500,324,162000,1.5432098765432098,114530,111.845703125,124.46624755859375,127.44881439208984,120.68122100830078,42.64365005493164,43.566898345947266,43.08396911621094,125.78649139404297,42.06099319458008,2435.827392578125,medium,landscape
Painted_Bunting_0032_16605,painted_bunting,test,500,375,187500,1.3333333333333333,103715,101.2841796875,85.03700256347656,83.0137710571289,88.58384704589844,29.68228530883789,28.405691146850586,32.07331466674805,84.25316619873047,28.392988204956055,73.77300262451172,medium,landscape
Painted_Bunting_0049_16869,painted_bunting,test,500,333,166500,1.5015015015015014,70054,68.412109375,113.54063415527344,138.16171264648438,124.95230865478516,50.7281608581543,51.82583999633789,78.30226135253906,129.2904815673828,51.490386962890625,518.900634765625,medium,landscape
Painted_Bunting_0060_15224,painted_bunting,val,500,333,166500,1.5015015015015014,59355,57.9638671875,77.00406646728516,79.8983154296875,77.3860092163086,86.5439682006836,84.07801055908203,86.135986328125,78.74192810058594,84.93437194824219,371.8681335449219,medium,landscape
Painted_Bunting_0002_16887,painted_bunting,train,398,500,199000,0.796,156187,152.5263671875,117.8410415649414,127.45089721679688,96.76880645751953,66.43211364746094,64.18556213378906,76.10653686523438,121.07658386230469,64.91667938232422,2513.85693359375,medium,portrait
Cardinal_0038_19203,cardinal,test,500,336,168000,1.4880952380952381,94150,91.943359375,76.13904571533203,73.99633026123047,87.52232360839844,39.92930221557617,44.659759521484375,63.95458984375,76.18199157714844,41.212467193603516,271.1002197265625,medium,landscape
Cardinal_0072_17159,cardinal,test,500,397,198500,1.2594458438287153,99856,97.515625,97.39083099365234,71.50811767578125,62.68495178222656,59.65559387207031,39.41542053222656,33.621341705322266,78.24237060546875,41.29373550415039,514.2623291015625,medium,landscape
Cardinal_0085_19162,cardinal,train,500,334,167000,1.4970059880239521,96641,94.3759765625,103.70970916748047,84.2874526977539,89.40899658203125,33.548343658447266,29.006332397460938,30.908973693847656,90.67827606201172,27.55499839782715,738.08740234375,medium,landscape
Cardinal_0047_17673,cardinal,test,500,398,199000,1.256281407035176,109512,106.9453125,173.62269592285156,172.1888885498047,170.56619262695312,32.09391784667969,47.910858154296875,54.00785827636719,172.43710327148438,42.405494689941406,288.3294677734375,medium,landscape
Cardinal_0094_17165,cardinal,train,500,348,174000,1.4367816091954022,97193,94.9150390625,211.1551055908203,218.47634887695312,222.13812255859375,40.54082107543945,64.977783203125,66.01460266113281,216.6878662109375,56.33171844482422,149.23297119140625,medium,landscape
Cardinal_0035_17678,cardinal,test,455,500,227500,0.91,104628,102.17578125,141.19224548339844,125.82029724121094,114.12915802001953,61.86884307861328,66.38368225097656,66.97876739501953,129.08413696289062,64.40839385986328,329.0623779296875,medium,portrait
Cardinal_0045_18021,cardinal,val,400,500,200000,0.8,24685,24.1064453125,91.4879379272461,78.7393569946289,37.26181411743164,37.261497497558594,23.781103134155273,22.927396774291992,77.82118225097656,24.661401748657227,170.541015625,medium,portrait
Cardinal_0103_17425,cardinal,test,500,424,212000,1.179245283018868,116665,113.9306640625,160.64776611328125,150.0227508544922,111.56584167480469,56.942626953125,71.14655303955078,66.34239959716797,148.81747436523438,64.83296966552734,454.16064453125,medium,landscape
Cardinal_0102_17808,cardinal,test,500,375,187500,1.3333333333333333,64258,62.751953125,153.40052795410156,132.03436279296875,94.74068450927734,44.250980377197266,53.848304748535156,40.60445785522461,134.17601013183594,44.108028411865234,251.33473205566406,medium,landscape
Cardinal_0006_17684,cardinal,test,500,427,213500,1.17096018735363,82072,80.1484375,111.88766479492188,91.18677520751953,79.02996063232422,32.0356559753418,28.513309478759766,26.90064811706543,95.97380828857422,28.255224227905273,541.7633666992188,medium,landscape
Cardinal_0054_19334,cardinal,val,435,500,217500,0.87,74295,72.5537109375,199.22972106933594,196.52691650390625,188.8075714111328,39.8250846862793,44.23883056640625,52.8710823059082,196.43768310546875,42.48776626586914,80.23439025878906,medium,portrait
Cardinal_0075_17946,cardinal,train,399,500,199500,0.798,101506,99.126953125,146.8841552734375,131.5562744140625,124.43316650390625,23.081695556640625,31.31487464904785,35.74603271484375,135.32521057128906,24.099075317382812,646.930908203125,medium,portrait
Cardinal_0078_17181,cardinal,test,500,477,238500,1.0482180293501049,76561,74.7666015625,86.33580780029297,92.4331283569336,58.52198791503906,32.839664459228516,27.59258270263672,19.00897216796875,86.74310302734375,20.160520553588867,71.88871765136719,medium,landscape
Cardinal_0041_17189,cardinal,test,500,390,195000,1.2820512820512822,65647,64.1083984375,33.67253875732422,21.85434341430664,7.28956413269043,37.64695739746094,20.20815658569336,22.581933975219727,23.717994689941406,23.535911560058594,163.2362060546875,medium,landscape
Cardinal_0066_17803,cardinal,train,500,384,192000,1.3020833333333333,76746,74.947265625,127.52539825439453,123.04510498046875,123.52710723876953,55.23886489868164,59.015140533447266,64.13299560546875,124.43521118164062,57.79689025878906,322.1218566894531,medium,landscape
Cardinal_0040_17477,cardinal,test,500,338,169000,1.4792899408284024,58028,56.66796875,111.12889862060547,106.63668823242188,103.19728088378906,39.09883117675781,44.70664596557617,48.91922378540039,107.6054916381836,42.49503707885742,168.8504180908203,medium,landscape
Cardinal_0051_17223,cardinal,train,500,421,210500,1.187648456057007,97252,94.97265625,223.15321350097656,221.38796997070312,218.1866912841797,58.88016891479492,65.49490356445312,70.16001892089844,221.5015106201172,63.54709243774414,921.3175659179688,medium,landscape
Cardinal_0093_17676,cardinal,test,407,500,203500,0.814,218957,213.8251953125,130.35208129882812,115.53217315673828,130.3037567138672,46.243499755859375,48.472259521484375,70.97998809814453,121.64674377441406,32.079341888427734,344.0077819824219,medium,portrait
Cardinal_0022_17233,cardinal,test,388,500,194000,0.776,68782,67.169921875,48.84102249145508,45.345970153808594,32.002479553222656,52.67708969116211,29.9202880859375,35.38463592529297,44.854942321777344,34.64065170288086,358.28802490234375,medium,portrait
Cardinal_0023_19026,cardinal,test,500,407,203500,1.2285012285012284,68079,66.4833984375,120.95951080322266,115.88326263427734,97.98310852050781,40.64262390136719,41.687599182128906,48.158782958984375,115.34095001220703,41.831764221191406,56.48438262939453,medium,landscape
Cardinal_0019_17368,cardinal,train,500,333,166500,1.5015015015015014,71151,69.4833984375,86.12356567382812,75.4299545288086,61.9320182800293,34.02184295654297,21.29068946838379,18.972322463989258,77.09054565429688,20.212791442871094,17.455461502075195,medium,landscape
Cardinal_0089_18005,cardinal,train,500,353,176500,1.4164305949008498,73717,71.9892578125,142.2945098876953,139.27761840820312,137.8658905029297,55.79402542114258,60.222442626953125,62.82941818237305,140.03884887695312,58.04578399658203,740.1633911132812,medium,landscape
Cardinal_0025_17239,cardinal,train,500,362,181000,1.3812154696132597,116598,113.865234375,147.18115234375,135.90431213378906,137.12156677246094,46.614192962646484,50.58072280883789,52.9985466003418,139.41197204589844,46.940895080566406,645.0255737304688,medium,landscape
Cardinal_0033_19215,cardinal,test,401,500,200500,0.802,97508,95.22265625,112.76275634765625,83.46833038330078,72.25255584716797,53.13736343383789,41.22438430786133,41.42715072631836,90.93722534179688,38.902889251708984,818.6342163085938,medium,portrait
Cardinal_0079_19044,cardinal,train,500,346,173000,1.4450867052023122,210536,205.6015625,95.32318115234375,113.89349365234375,75.60539245605469,45.049949645996094,43.99652099609375,40.448028564453125,103.97013854980469,39.03643035888672,13201.271484375,medium,landscape
Cardinal_0105_19045,cardinal,test,500,390,195000,1.2820512820512822,115711,112.9990234375,190.22662353515625,188.4775390625,183.29275512695312,48.80670166015625,54.93626403808594,59.778846740722656,188.40296936035156,53.43305969238281,538.3316650390625,medium,landscape
Cardinal_0029_17297,cardinal,train,500,333,166500,1.5015015015015014,203480,198.7109375,98.9612808227539,140.33653259277344,114.67761993408203,35.4706916809082,53.02804946899414,90.22807312011719,125.03591918945312,47.194793701171875,613.2191772460938,medium,landscape
Cardinal_0081_17291,cardinal,train,500,341,170500,1.466275659824047,125087,122.1552734375,133.56109619140625,113.85810852050781,107.62803649902344,52.6198844909668,43.219398498535156,47.79581069946289,119.03974151611328,41.13279342651367,853.4896850585938,medium,landscape
Cardinal_0050_18035,cardinal,test,419,500,209500,0.838,119213,116.4189453125,139.8269805908203,139.94520568847656,132.65638732910156,33.75886535644531,41.0164909362793,40.82115173339844,139.08151245117188,37.49322509765625,326.1714782714844,medium,portrait
Cardinal_0007_18537,cardinal,train,500,375,187500,1.3333333333333333,181070,176.826171875,132.34317016601562,116.37165069580078,102.31504821777344,71.9287109375,70.51946258544922,70.0203857421875,119.5494613647461,69.5352783203125,2112.362548828125,medium,landscape
Cardinal_0083_18042,cardinal,train,500,375,187500,1.3333333333333333,45971,44.8935546875,140.9134521484375,78.68816375732422,49.328643798828125,59.41025161743164,45.30585479736328,40.95631408691406,93.96678161621094,45.89970397949219,760.3635864257812,medium,landscape
Cardinal_0020_18664,cardinal,train,500,386,193000,1.2953367875647668,65253,63.7236328125,106.98918151855469,112.12567901611328,100.11664581298828,27.569337844848633,29.2626953125,32.59661865234375,109.1986083984375,28.25702667236328,516.1893920898438,medium,landscape
Cardinal_0053_17541,cardinal,val,377,500,188500,0.754,76031,74.2490234375,53.66183090209961,27.502004623413086,21.28696060180664,85.61555480957031,49.19843292236328,40.05915451049805,34.58655548095703,56.32474136352539,777.6774291992188,medium,portrait
Cardinal_0028_18054,cardinal,train,500,250,125000,2.0,105770,103.291015625,86.03059387207031,79.8188247680664,80.17298889160156,56.83926010131836,50.43626022338867,49.76118850708008,81.7247085571289,50.741092681884766,6954.60302734375,medium,landscape
Cardinal_0014_17389,cardinal,test,500,375,187500,1.3333333333333333,167514,163.587890625,135.6985321044922,121.88663482666016,107.75741577148438,53.21731948852539,56.11665725708008,56.16158676147461,124.40171813964844,48.98625564575195,2386.453369140625,medium,landscape
Cardinal_0052_18334,cardinal,train,500,330,165000,1.5151515151515151,86871,84.8349609375,169.69073486328125,148.57119750976562,132.36598205566406,29.595674514770508,42.18888473510742,46.8189811706543,153.0539093017578,34.128990173339844,376.0876159667969,medium,landscape
Cardinal_0001_17057,cardinal,test,500,464,232000,1.0775862068965518,153189,149.5986328125,58.16112518310547,92.992919921875,34.40360641479492,57.6326789855957,59.90908432006836,43.59939956665039,75.89239501953125,49.85897445678711,2540.78466796875,medium,landscape
Cardinal_0074_18339,cardinal,test,500,333,166500,1.5015015015015014,84312,82.3359375,157.37246704101562,151.13946533203125,151.2978973388672,24.75164222717285,26.921756744384766,28.54622459411621,153.01443481445312,25.824140548706055,956.9168090820312,medium,landscape
Cardinal_0084_17576,cardinal,val,500,409,204500,1.2224938875305624,120313,117.4931640625,205.95614624023438,200.09686279296875,200.2282257080078,53.442665100097656,66.14720916748047,68.77055358886719,201.7619171142578,61.34178924560547,2309.397216796875,medium,landscape
Cardinal_0037_18092,cardinal,train,445,500,222500,0.89,104956,102.49609375,96.31199645996094,109.87016296386719,80.9928970336914,54.22214889526367,44.813987731933594,51.58573913574219,102.5176773071289,44.66067123413086,267.1695556640625,medium,portrait
Cardinal_0018_17071,cardinal,test,431,500,215500,0.862,185431,181.0849609375,116.11372375488281,106.8432846069336,76.56900024414062,60.00962829589844,56.87255859375,57.916500091552734,106.1588134765625,54.233558654785156,2565.093017578125,medium,portrait
Cardinal_0056_18352,cardinal,val,500,375,187500,1.3333333333333333,47971,46.8466796875,164.00381469726562,145.40383911132812,142.3562469482422,43.754451751708984,64.55757141113281,67.07160186767578,150.63040161132812,57.36712646484375,142.57302856445312,medium,landscape
Cardinal_0062_17334,cardinal,test,500,375,187500,1.3333333333333333,68473,66.8681640625,154.8426513671875,128.830322265625,121.89745330810547,57.253143310546875,59.85358810424805,63.33614730834961,135.7112579345703,56.016319274902344,391.49639892578125,medium,landscape
Cardinal_0092_17591,cardinal,val,500,500,250000,1.0,127989,124.9892578125,131.3310546875,112.0650863647461,106.95577239990234,60.70402908325195,55.86811828613281,75.46656036376953,117.24520111083984,52.341861724853516,1045.1812744140625,medium,square
Cardinal_0095_18108,cardinal,test,382,500,191000,0.764,118596,115.81640625,153.6124267578125,131.22622680664062,117.05717468261719,45.926292419433594,58.05319595336914,58.3515625,136.30621337890625,52.802223205566406,1856.6881103515625,medium,portrait
Cardinal_0039_17597,cardinal,train,500,429,214500,1.1655011655011656,133851,130.7138671875,61.90687942504883,67.80755615234375,53.45826721191406,50.04351806640625,41.400291442871094,41.94318389892578,64.41039276123047,41.78782653808594,852.6063232421875,medium,landscape
Cardinal_0016_17862,cardinal,test,494,500,247000,0.988,283382,276.740234375,89.08172607421875,89.6030502319336,82.52424621582031,59.93391418457031,59.99904251098633,61.47795104980469,88.63809967041016,56.90632629394531,1158.382080078125,medium,portrait
Cardinal_0012_18638,cardinal,train,500,434,217000,1.152073732718894,123657,120.7587890625,129.29116821289062,132.35047912597656,73.03414916992188,32.06092834472656,48.95808029174805,41.03410720825195,124.67467498779297,37.06129455566406,1379.999267578125,medium,landscape
Cardinal_0055_18898,cardinal,test,500,333,166500,1.5015015015015014,133582,130.451171875,97.45572662353516,72.72250366210938,59.340187072753906,43.67425537109375,31.627546310424805,28.096057891845703,78.56903839111328,33.46295166015625,583.3295288085938,medium,landscape
Cardinal_0010_18894,cardinal,test,500,332,166000,1.5060240963855422,111122,108.517578125,136.0331573486328,128.17257690429688,99.88191223144531,52.23691177368164,43.59246063232422,52.99092483520508,127.29480743408203,45.043556213378906,844.555419921875,medium,landscape
Cardinal_0104_17122,cardinal,train,352,500,176000,0.704,80099,78.2216796875,162.4394073486328,117.2533187866211,101.63017272949219,48.009864807128906,42.88262939453125,50.38288116455078,128.9936065673828,43.14790725708008,544.7564697265625,medium,portrait
Cardinal_0057_17128,cardinal,train,500,393,196500,1.272264631043257,65625,64.0869140625,185.76918029785156,146.60203552246094,131.50082397460938,35.13259506225586,50.27446746826172,55.17204284667969,156.61961364746094,43.41326904296875,351.8526611328125,medium,landscape
Cardinal_0049_18258,cardinal,test,333,500,166500,0.666,96078,93.826171875,155.88616943359375,140.64752197265625,126.49972534179688,43.44608688354492,40.34854507446289,43.88921356201172,143.5923309326172,39.77682113647461,297.7157287597656,medium,portrait
Cardinal_0082_17875,cardinal,test,444,500,222000,0.888,143571,140.2060546875,150.25877380371094,107.95256042480469,93.18021392822266,60.50346755981445,50.635494232177734,52.8154182434082,118.9197006225586,46.27515411376953,1998.1219482421875,medium,portrait
Cardinal_0060_17139,cardinal,train,420,500,210000,0.84,116104,113.3828125,200.923828125,168.25927734375,131.58616638183594,40.01507568359375,46.05207824707031,41.31046676635742,173.85838317871094,42.662471771240234,2395.801513671875,medium,portrait
Cardinal_0097_17396,cardinal,train,500,375,187500,1.3333333333333333,115999,113.2802734375,184.74803161621094,158.8998565673828,132.52401733398438,37.659034729003906,44.27920150756836,48.881263732910156,163.6269073486328,40.52534866333008,567.3660278320312,medium,landscape
Cardinal_0002_18424,cardinal,train,333,500,166500,0.666,95925,93.6767578125,129.54196166992188,123.05419921875,124.59300994873047,45.13328170776367,59.19221115112305,76.79352569580078,125.17184448242188,52.748138427734375,709.3844604492188,medium,portrait
Spotted_Catbird_0018_796800,spotted_catbird,test,239,320,76480,0.746875,21509,21.0048828125,112.52716064453125,127.93506622314453,83.10269165039062,45.08414840698242,43.46361541748047,39.715187072753906,118.21356201171875,41.92799377441406,1009.7603759765625,small,portrait
Spotted_Catbird_0030_796801,spotted_catbird,train,500,333,166500,1.5015015015015014,45435,44.3701171875,108.08138275146484,118.28675079345703,105.33496856689453,64.06725311279297,67.05802917480469,79.5789566040039,113.76531219482422,66.90321350097656,906.3350830078125,medium,landscape
Spotted_Catbird_0012_796802,spotted_catbird,train,500,381,190500,1.3123359580052494,43480,42.4609375,59.32613754272461,66.92509460449219,29.49433135986328,44.567161560058594,45.11406707763672,29.63204574584961,60.38416290283203,41.84850311279297,326.75225830078125,medium,landscape
Spotted_Catbird_0016_796803,spotted_catbird,val,200,133,26600,1.5037593984962405,15004,14.65234375,82.8641357421875,86.05293273925781,50.18796920776367,41.91243362426758,38.34200668334961,35.36778259277344,81.00755310058594,38.35478973388672,975.6570434570312,small,landscape
Spotted_Catbird_0004_796804,spotted_catbird,train,500,400,200000,1.25,158411,154.6982421875,105.28775787353516,102.0669174194336,97.97811889648438,49.402687072753906,46.67864990234375,50.447998046875,102.56548309326172,45.24002456665039,2354.289306640625,medium,landscape
Spotted_Catbird_0033_796805,spotted_catbird,test,500,375,187500,1.3333333333333333,41283,40.3154296875,73.74407958984375,78.3411865234375,50.35221862792969,47.37567138671875,48.51298141479492,51.95579528808594,73.80618286132812,48.00251388549805,390.0829162597656,medium,landscape
Spotted_Catbird_0031_796806,spotted_catbird,val,300,226,67800,1.3274336283185841,4023,3.9287109375,90.4814453125,77.16912841796875,73.02233123779297,49.63172912597656,48.95505905151367,37.69661331176758,80.65926361083984,46.48979568481445,160.19932556152344,small,landscape
